bond,spline,linear
2.020300751879699,-200.92567721652122,-200.92494796368115
2.0240601503759397,-200.9253457857324,-200.92446711996763
2.02781954887218,-200.92501253249006,-200.92398627625408
2.0315789473684207,-200.92467489793185,-200.92350543254057
2.0353383458646612,-200.92433032319542,-200.92302458882705
2.0390977443609017,-200.92397624941842,-200.92254374511353
2.0428571428571427,-200.9236101177385,-200.9220629014
2.0466165413533832,-200.92322936929318,-200.9215820576865
2.0503759398496237,-200.92283144522023,-200.92110121397297
2.0541353383458643,-200.92241378665722,-200.92062037025946
2.0578947368421048,-200.92197383474183,-200.92013952654594
2.0616541353383457,-200.92150903061162,-200.91965868283242
2.0654135338345863,-200.9210168154043,-200.9191778391189
2.0691729323308268,-200.92049463025745,-200.91869699540538
2.0729323308270673,-200.91993991630872,-200.91821615169187
2.076691729323308,-200.9193501146958,-200.91773530797835
2.0804511278195488,-200.91872266655625,-200.91725446426483
2.0842105263157893,-200.9180550130277,-200.9167736205513
2.08796992481203,-200.91734459524787,-200.9162927768378
2.0917293233082703,-200.9165888543543,-200.91581193312427
2.095488721804511,-200.91578523148468,-200.91533108941076
2.0992481203007514,-200.91493116777661,-200.91485024569724
2.1030075187969923,-200.91402473794943,-200.9139311419575
2.106766917293233,-200.9130686992869,-200.91290247321123
2.1105263157894734,-200.91206790781197,-200.91187380446493
2.114285714285714,-200.91102722944743,-200.91084513571866
2.1180451127819544,-200.90995153011593,-200.9098164669724
2.1218045112781954,-200.90884567574025,-200.90878779822611
2.125563909774436,-200.90771453224312,-200.90775912947984
2.1293233082706764,-200.9065629655472,-200.90673046073357
2.133082706766917,-200.90539584157526,-200.90570179198727
2.1368421052631574,-200.90421802625005,-200.904673123241
2.140601503759398,-200.90303438549418,-200.90364445449472
2.144360902255639,-200.90184978523052,-200.90261578574845
2.1481203007518794,-200.90066909138167,-200.90158711700218
2.15187969924812,-200.89949716987047,-200.90055844825588
2.1556390977443605,-200.8983388866195,-200.8995297795096
2.159398496240601,-200.89719910755164,-200.89850111076333
2.163157894736842,-200.89608269858948,-200.89747244201706
2.1669172932330825,-200.89499452565582,-200.8964437732708
