bond,angle,spline
1.299497487437186,104.92462311557789,-201.28803397758207
1.299497487437186,105.37688442211055,-201.28775772323036
1.299497487437186,105.82914572864321,-201.28754527862372
1.299497487437186,106.28140703517587,-201.2874004969662
1.299497487437186,106.73366834170855,-201.28732723146183
1.299497487437186,107.1859296482412,-201.2873293353149
1.299497487437186,107.63819095477388,-201.28741066172927
1.299497487437186,108.09045226130654,-201.28757506390926
1.299497487437186,108.5427135678392,-201.2878263950588
1.299497487437186,108.99497487437186,-201.28816850838203
1.299497487437186,109.44723618090453,-201.28860525708313
1.299497487437186,109.89949748743719,-201.28914049436608
1.299497487437186,110.35175879396985,-201.2897768877106
1.299497487437186,110.80402010050251,-201.29050768793851
1.299497487437186,111.25628140703517,-201.29132165532928
1.299497487437186,111.70854271356784,-201.2922075225067
1.299497487437186,112.1608040201005,-201.2931540220946
1.299497487437186,112.61306532663316,-201.2941498867171
1.299497487437186,113.06532663316582,-201.29518384899802
1.299497487437186,113.5175879396985,-201.2962446415611
1.299497487437186,113.96984924623115,-201.2973209970305
1.299497487437186,114.42211055276383,-201.2984016480301
1.299497487437186,114.87437185929649,-201.2994753271837
1.299497487437186,115.32663316582915,-201.30053076711525
1.299497487437186,115.77889447236181,-201.30155670044854
1.299497487437186,116.23115577889448,-201.30254185980777
1.299497487437186,116.68341708542714,-201.30347497781665
1.299497487437186,117.1356783919598,-201.30434478709915
1.299497487437186,117.58793969849246,-201.30514002027905
1.299497487437186,118.04020100502512,-201.30584940998037
1.299497487437186,118.49246231155779,-201.3064616888271
1.299497487437186,118.94472361809045,-201.306965589443
1.299497487437186,119.39698492462311,-201.30734984445206
1.299497487437186,119.84924623115577,-201.3076031864782
1.299497487437186,120.30150753768845,-201.3077154840949
1.299497487437186,120.7537688442211,-201.30768981129057
1.299497487437186,121.20603015075378,-201.30753776167572
1.299497487437186,121.65829145728644,-201.30727107085488
1.299497487437186,122.1105527638191,-201.3069014744323
1.299497487437186,122.56281407035176,-201.30644070801256
1.299497487437186,123.01507537688443,-201.30590050719977
1.299497487437186,123.46733668341709,-201.30529260759852
1.299497487437186,123.91959798994975,-201.304628744813
1.299497487437186,124.37185929648241,-201.3039206544478
1.299497487437186,124.82412060301507,-201.3031800721072
1.299497487437186,125.27638190954774,-201.30241873339554
1.299497487437186,125.7286432160804,-201.3016483739173
1.299497487437186,126.18090452261308,-201.3008807292767
1.299497487437186,126.63316582914572,-201.30012753507833
1.299497487437186,127.0854271356784,-201.2994005269264
1.299497487437186,127.53768844221105,-201.29871144042534
1.299497487437186,127.98994974874373,-201.29807201117953
1.299497487437186,128.44221105527637,-201.29749397479335
1.299497487437186,128.89447236180905,-201.29698906687122
1.299497487437186,129.3467336683417,-201.29656902301744
1.299497487437186,129.79899497487438,-201.29624557883642
1.299497487437186,130.25125628140705,-201.29602989945948
1.299497487437186,130.7035175879397,-201.29592290888414
1.299497487437186,131.15577889447235,-201.29591667280124
1.299497487437186,131.60804020100502,-201.29600296481928
1.299497487437186,132.0603015075377,-201.29617355854694
1.299497487437186,132.51256281407035,-201.29642022759268
1.299497487437186,132.96482412060303,-201.29673474556515
1.299497487437186,133.41708542713567,-201.29710888607292
1.299497487437186,133.86934673366835,-201.29753442272448
1.299497487437186,134.321608040201,-201.2980031291285
1.299497487437186,134.77386934673368,-201.2985067788935
1.299497487437186,135.22613065326632,-201.2990371456281
1.299497487437186,135.678391959799,-201.29958600294069
1.299497487437186,136.13065326633165,-201.30014512444
1.299497487437186,136.58291457286433,-201.30070628373468
1.299497487437186,137.035175879397,-201.3012612544331
1.299497487437186,137.48743718592965,-201.30180181014393
1.299497487437186,137.9396984924623,-201.30231972447572
1.299497487437186,138.39195979899498,-201.30280677103704
1.299497487437186,138.84422110552765,-201.30325472343654
1.299497487437186,139.2964824120603,-201.30365535528256
1.299497487437186,139.74874371859298,-201.30400044018396
1.299497487437186,140.20100502512562,-201.304281918002
1.299497487437186,140.6532663316583,-201.30449677073466
1.299497487437186,141.10552763819095,-201.30464780961998
1.299497487437186,141.55778894472363,-201.3047381706084
1.299497487437186,142.01005025125627,-201.3047709896505
1.299497487437186,142.46231155778895,-201.30474940269667
1.299497487437186,142.9145728643216,-201.30467654569733
1.299497487437186,143.36683417085428,-201.30455555460304
1.299497487437186,143.81909547738695,-201.30438956536437
1.299497487437186,144.2713567839196,-201.30418171393177
1.299497487437186,144.72361809045225,-201.30393513625572
1.299497487437186,145.17587939698493,-201.30365296828668
1.299497487437186,145.6281407035176,-201.30333834597528
1.299497487437186,146.08040201005025,-201.3029944052718
1.299497487437186,146.53266331658293,-201.30262428212694
1.299497487437186,146.98492462311557,-201.30223111249092
1.299497487437186,147.43718592964825,-201.30181803231457
1.299497487437186,147.8894472361809,-201.3013881775481
1.299497487437186,148.34170854271358,-201.30094468414217
1.299497487437186,148.79396984924622,-201.30049068804718
1.299497487437186,149.2462311557789,-201.30002932521373
1.299497487437186,149.69849246231155,-201.29956373159212
1.299497487437186,150.15075376884423,-201.29909702615691
1.299497487437186,150.6030150753769,-201.29863130931486
1.299497487437186,151.05527638190955,-201.29816710269301
1.299497487437186,151.5075376884422,-201.29770479210953
1.299497487437186,151.95979899497488,-201.29724476338262
1.299497487437186,152.41206030150755,-201.29678740233032
1.299497487437186,152.8643216080402,-201.29633309477077
1.299497487437186,153.31658291457288,-201.29588222652208
1.299497487437186,153.76884422110552,-201.29543518340236
1.299497487437186,154.2211055276382,-201.29499235122975
1.299497487437186,154.67336683417085,-201.29455411582236
1.299497487437186,155.12562814070353,-201.29412086299828
1.299497487437186,155.5778894472362,-201.29369297857568
1.299497487437186,156.03015075376885,-201.29327084837269
1.299497487437186,156.4824120603015,-201.2928548582073
1.299497487437186,156.93467336683418,-201.2924453938978
1.299497487437186,157.38693467336685,-201.29204284126217
1.299497487437186,157.8391959798995,-201.29164758611864
1.299497487437186,158.29145728643215,-201.29126001428529
1.299497487437186,158.74371859296483,-201.29088051158013
1.299497487437186,159.1959798994975,-201.2905094638215
1.299497487437186,159.64824120603015,-201.29014725682728
1.299497487437186,160.1005025125628,-201.2897942750345
1.299497487437186,160.55276381909547,-201.28945067859448
1.299497487437186,161.00502512562815,-201.28911615733256
1.299497487437186,161.4572864321608,-201.2887903418517
1.299497487437186,161.90954773869348,-201.2884728627549
1.299497487437186,162.36180904522615,-201.28816335064505
1.299497487437186,162.8140703517588,-201.2878614361252
1.299497487437186,163.26633165829145,-201.28756674979817
1.299497487437186,163.71859296482413,-201.2872789222671
1.299497487437186,164.1708542713568,-201.28699758413478
1.299497487437186,164.62311557788945,-201.28672236600423
1.299497487437186,165.0753768844221,-201.28645289847836
1.299497487437186,165.52763819095478,-201.28618881216022
1.299497487437186,165.97989949748745,-201.2859297376526
1.299497487437186,166.4321608040201,-201.28567530555864
1.299497487437186,166.88442211055275,-201.28542514648115
1.299497487437186,167.33668341708542,-201.2851788910232
1.299497487437186,167.7889447236181,-201.2849361697877
1.299497487437186,168.24120603015075,-201.28469661337755
1.299497487437186,168.69346733668343,-201.28445985239583
1.299497487437186,169.1457286432161,-201.28422551744538
1.299497487437186,169.59798994974875,-201.28399323912913
1.299497487437186,170.0502512562814,-201.28376264805019
1.299497487437186,170.50251256281408,-201.28353337481133
1.299497487437186,170.95477386934675,-201.2833050500156
1.299497487437186,171.4070351758794,-201.2830773042661
1.299497487437186,171.85929648241205,-201.28284976816545
1.299497487437186,172.31155778894473,-201.28262207231688
1.299497487437186,172.7638190954774,-201.28239384732316
1.299497487437186,173.21608040201005,-201.28216472378742
1.299497487437186,173.6683417085427,-201.28193433231255
1.299497487437186,174.12060301507537,-201.28170230350145
1.299497487437186,174.57286432160805,-201.2814682679571
1.299497487437186,175.0251256281407,-201.28123185628246
1.299497487437186,175.47738693467338,-201.28099269908049
1.299497487437186,175.92964824120605,-201.2807504269542
1.299497487437186,176.3819095477387,-201.28050467050645
1.299497487437186,176.83417085427135,-201.28025506034027
1.299497487437186,177.28643216080403,-201.28000122705848
1.299497487437186,177.7386934673367,-201.27974280126423
1.299497487437186,178.19095477386935,-201.27947941356035
1.299497487437186,178.643216080402,-201.27921069454976
1.299497487437186,179.09547738693468,-201.2789362748355
1.299497487437186,179.54773869346735,-201.27865578502056
1.299497487437186,180.0,-201.2783688557078
1.3070351758793972,90.0,-201.30830358355763
1.3070351758793972,90.45226130653266,-201.30797511149245
1.3070351758793972,90.90452261306532,-201.307593878017
1.3070351758793972,91.35678391959799,-201.3071633140776
1.3070351758793972,91.80904522613065,-201.30668685062065
1.3070351758793972,92.26130653266331,-201.30616791859273
1.3070351758793972,92.71356783919597,-201.30560994894026
1.3070351758793972,93.16582914572864,-201.3050163726096
1.3070351758793972,93.61809045226131,-201.30439062054745
1.3070351758793972,94.07035175879398,-201.30373612369996
1.3070351758793972,94.52261306532664,-201.30305631301383
1.3070351758793972,94.9748743718593,-201.3023546194354
1.3070351758793972,95.42713567839196,-201.30163447391124
1.3070351758793972,95.87939698492463,-201.30089930738757
1.3070351758793972,96.33165829145729,-201.30015255081105
1.3070351758793972,96.78391959798995,-201.29939763512803
1.3070351758793972,97.23618090452261,-201.29863799128512
1.3070351758793972,97.68844221105527,-201.2978770502286
1.3070351758793972,98.14070351758794,-201.29711824290496
1.3070351758793972,98.5929648241206,-201.29636500026072
1.3070351758793972,99.04522613065326,-201.29562075324233
1.3070351758793972,99.49748743718592,-201.29488893279614
1.3070351758793972,99.9497487437186,-201.29417296986875
1.3070351758793972,100.40201005025125,-201.29347629540655
1.3070351758793972,100.85427135678393,-201.292802340356
1.3070351758793972,101.30653266331659,-201.29215453566357
1.3070351758793972,101.75879396984925,-201.29153631227567
1.3070351758793972,102.21105527638191,-201.29095110113883
1.3070351758793972,102.66331658291458,-201.29040233319935
1.3070351758793972,103.11557788944724,-201.28989343940393
1.3070351758793972,103.5678391959799,-201.28942785069884
1.3070351758793972,104.02010050251256,-201.28900899803057
1.3070351758793972,104.47236180904522,-201.28864031234568
1.3070351758793972,104.92462311557789,-201.2883252245904
1.3070351758793972,105.37688442211055,-201.28806716571148
1.3070351758793972,105.82914572864321,-201.28786956665508
1.3070351758793972,106.28140703517587,-201.2877358583679
1.3070351758793972,106.73366834170855,-201.28766947179622
1.3070351758793972,107.1859296482412,-201.28767383788664
1.3070351758793972,107.63819095477388,-201.28775238758547
1.3070351758793972,108.09045226130654,-201.28790855183934
1.3070351758793972,108.5427135678392,-201.2881457615945
1.3070351758793972,108.99497487437186,-201.28846744779767
1.3070351758793972,109.44723618090453,-201.28887704139498
1.3070351758793972,109.89949748743719,-201.28937797333313
1.3070351758793972,110.35175879396985,-201.2899725624309
1.3070351758793972,110.80402010050251,-201.29065429533327
1.3070351758793972,111.25628140703517,-201.29141244686676
1.3070351758793972,111.70854271356784,-201.2922362659189
1.3070351758793972,112.1608040201005,-201.29311500137734
1.3070351758793972,112.61306532663316,-201.29403790212976
1.3070351758793972,113.06532663316582,-201.2949942170637
1.3070351758793972,113.5175879396985,-201.29597319506672
1.3070351758793972,113.96984924623115,-201.29696408502656
1.3070351758793972,114.42211055276383,-201.29795613583076
1.3070351758793972,114.87437185929649,-201.29893859636695
1.3070351758793972,115.32663316582915,-201.29990071552277
1.3070351758793972,115.77889447236181,-201.30083174218572
1.3070351758793972,116.23115577889448,-201.30172092524361
1.3070351758793972,116.68341708542714,-201.30255751358388
1.3070351758793972,117.1356783919598,-201.30333075609425
1.3070351758793972,117.58793969849246,-201.30402990166223
1.3070351758793972,118.04020100502512,-201.30464419917547
1.3070351758793972,118.49246231155779,-201.30516289752174
1.3070351758793972,118.94472361809045,-201.3055752455884
1.3070351758793972,119.39698492462311,-201.30587049226318
1.3070351758793972,119.84924623115577,-201.30603788643373
1.3070351758793972,120.30150753768845,-201.30606778764258
1.3070351758793972,120.7537688442211,-201.30596346679556
1.3070351758793972,121.20603015075378,-201.3057365247103
1.3070351758793972,121.65829145728644,-201.30539870103664
1.3070351758793972,122.1105527638191,-201.30496173542403
1.3070351758793972,122.56281407035176,-201.30443736752216
1.3070351758793972,123.01507537688443,-201.30383733698045
1.3070351758793972,123.46733668341709,-201.30317338344864
1.3070351758793972,123.91959798994975,-201.3024572465762
1.3070351758793972,124.37185929648241,-201.30170066601286
1.3070351758793972,124.82412060301507,-201.30091538140817
1.3070351758793972,125.27638190954774,-201.30011313241172
1.3070351758793972,125.7286432160804,-201.2993056586731
1.3070351758793972,126.18090452261308,-201.29850469984194
1.3070351758793972,126.63316582914572,-201.29772199556774
1.3070351758793972,127.0854271356784,-201.29696928550018
1.3070351758793972,127.53768844221105,-201.29625830928885
1.3070351758793972,127.98994974874373,-201.2956008065833
1.3070351758793972,128.44221105527637,-201.29500851703312
1.3070351758793972,128.89447236180905,-201.29449318028796
1.3070351758793972,129.3467336683417,-201.2940665359974
1.3070351758793972,129.79899497487438,-201.29374032381105
1.3070351758793972,130.25125628140705,-201.29352570231427
1.3070351758793972,130.7035175879397,-201.29342339882854
1.3070351758793972,131.15577889447235,-201.29342511791077
1.3070351758793972,131.60804020100502,-201.29352226661297
1.3070351758793972,132.0603015075377,-201.29370625198723
1.3070351758793972,132.51256281407035,-201.29396848108564
1.3070351758793972,132.96482412060303,-201.29430036096034
1.3070351758793972,133.41708542713567,-201.29469329866322
1.3070351758793972,133.86934673366835,-201.29513870124657
1.3070351758793972,134.321608040201,-201.2956279757623
1.3070351758793972,134.77386934673368,-201.29615252926266
1.3070351758793972,135.22613065326632,-201.29670376879955
1.3070351758793972,135.678391959799,-201.29727310142502
1.3070351758793972,136.13065326633165,-201.29785193419133
1.3070351758793972,136.58291457286433,-201.29843167415044
1.3070351758793972,137.035175879397,-201.29900372835436
1.3070351758793972,137.48743718592965,-201.29955950385528
1.3070351758793972,137.9396984924623,-201.30009040770517
1.3070351758793972,138.39195979899498,-201.30058784695623
1.3070351758793972,138.84422110552765,-201.30104322866043
1.3070351758793972,139.2964824120603,-201.30144795986982
1.3070351758793972,139.74874371859298,-201.30179344763653
1.3070351758793972,140.20100502512562,-201.30207127515035
1.3070351758793972,140.6532663316583,-201.30227836752502
1.3070351758793972,141.10552763819095,-201.3024178257004
1.3070351758793972,141.55778894472363,-201.302493094635
1.3070351758793972,142.01005025125627,-201.30250761928758
1.3070351758793972,142.46231155778895,-201.3024648446164
1.3070351758793972,142.9145728643216,-201.3023682155802
1.3070351758793972,143.36683417085428,-201.3022211771375
1.3070351758793972,143.81909547738695,-201.3020271742469
1.3070351758793972,144.2713567839196,-201.3017896518669
1.3070351758793972,144.72361809045225,-201.3015120549561
1.3070351758793972,145.17587939698493,-201.3011978284731
1.3070351758793972,145.6281407035176,-201.3008504173765
1.3070351758793972,146.08040201005025,-201.3004732666247
1.3070351758793972,146.53266331658293,-201.30006982117652
1.3070351758793972,146.98492462311557,-201.29964352599023
1.3070351758793972,147.43718592964825,-201.29919782602462
1.3070351758793972,147.8894472361809,-201.29873616623814
1.3070351758793972,148.34170854271358,-201.2982619915894
1.3070351758793972,148.79396984924622,-201.297778747037
1.3070351758793972,149.2462311557789,-201.2972898775395
1.3070351758793972,149.69849246231155,-201.29679882805533
1.3070351758793972,150.15075376884423,-201.29630902398029
1.3070351758793972,150.6030150753769,-201.29582271693593
1.3070351758793972,151.05527638190955,-201.2953403391942
1.3070351758793972,151.5075376884422,-201.29486216652364
1.3070351758793972,151.95979899497488,-201.29438847469288
1.3070351758793972,152.41206030150755,-201.29391953947075
1.3070351758793972,152.8643216080402,-201.29345563662574
1.3070351758793972,153.31658291457288,-201.29299704192644
1.3070351758793972,153.76884422110552,-201.29254403114163
1.3070351758793972,154.2211055276382,-201.29209688003988
1.3070351758793972,154.67336683417085,-201.2916558643898
1.3070351758793972,155.12562814070353,-201.2912212599601
1.3070351758793972,155.5778894472362,-201.29079334251955
1.3070351758793972,156.03015075376885,-201.29037238783647
1.3070351758793972,156.4824120603015,-201.28995867167976
1.3070351758793972,156.93467336683418,-201.28955246981806
1.3070351758793972,157.38693467336685,-201.28915405801985
1.3070351758793972,157.8391959798995,-201.28876371205394
1.3070351758793972,158.29145728643215,-201.2883817076889
1.3070351758793972,158.74371859296483,-201.28800832069336
1.3070351758793972,159.1959798994975,-201.28764382683602
1.3070351758793972,159.64824120603015,-201.28728850188546
1.3070351758793972,160.1005025125628,-201.28694262028768
1.3070351758793972,160.55276381909547,-201.28660624170791
1.3070351758793972,161.00502512562815,-201.28627897541725
1.3070351758793972,161.4572864321608,-201.2859603739742
1.3070351758793972,161.90954773869348,-201.285649989937
1.3070351758793972,162.36180904522615,-201.28534737586426
1.3070351758793972,162.8140703517588,-201.28505208431423
1.3070351758793972,163.26633165829145,-201.28476366784548
1.3070351758793972,163.71859296482413,-201.28448167901627
1.3070351758793972,164.1708542713568,-201.2842056703851
1.3070351758793972,164.62311557788945,-201.28393519451024
1.3070351758793972,165.0753768844221,-201.28366980395026
1.3070351758793972,165.52763819095478,-201.28340905126353
1.3070351758793972,165.97989949748745,-201.28315248900842
1.3070351758793972,166.4321608040201,-201.28289966974344
1.3070351758793972,166.88442211055275,-201.28265014602687
1.3070351758793972,167.33668341708542,-201.28240347041722
1.3070351758793972,167.7889447236181,-201.2821591954729
1.3070351758793972,168.24120603015075,-201.2819168737522
1.3070351758793972,168.69346733668343,-201.2816760578137
1.3070351758793972,169.1457286432161,-201.2814363002157
1.3070351758793972,169.59798994974875,-201.28119715351662
1.3070351758793972,170.0502512562814,-201.28095817027489
1.3070351758793972,170.50251256281408,-201.28071890304895
1.3070351758793972,170.95477386934675,-201.28047890439717
1.3070351758793972,171.4070351758794,-201.280237726878
1.3070351758793972,171.85929648241205,-201.2799949230498
1.3070351758793972,172.31155778894473,-201.27975004547105
1.3070351758793972,172.7638190954774,-201.27950264670005
1.3070351758793972,173.21608040201005,-201.27925227929526
1.3070351758793972,173.6683417085427,-201.2789984958152
1.3070351758793972,174.12060301507537,-201.27874084881816
1.3070351758793972,174.57286432160805,-201.27847889086254
1.3070351758793972,175.0251256281407,-201.27821217450685
1.3070351758793972,175.47738693467338,-201.27794025230938
1.3070351758793972,175.92964824120605,-201.27766267682873
1.3070351758793972,176.3819095477387,-201.27737900062303
1.3070351758793972,176.83417085427135,-201.27708877625105
1.3070351758793972,177.28643216080403,-201.27679155627084
1.3070351758793972,177.7386934673367,-201.27648689324099
1.3070351758793972,178.19095477386935,-201.27617433971992
1.3070351758793972,178.643216080402,-201.27585344826596
1.3070351758793972,179.09547738693468,-201.27552377143766
1.3070351758793972,179.54773869346735,-201.2751848617933
1.3070351758793972,180.0,-201.27483627189133
1.3145728643216081,90.0,-201.30848448326867
1.3145728643216081,90.45226130653266,-201.308052702197
1.3145728643216081,90.90452261306532,-201.30757836042622
1.3145728643216081,91.35678391959799,-201.30706448049008
1.3145728643216081,91.80904522613065,-201.30651408492253
1.3145728643216081,92.26130653266331,-201.3059301962574
1.3145728643216081,92.71356783919597,-201.30531583702862
1.3145728643216081,93.16582914572864,-201.30467402977004
1.3145728643216081,93.61809045226131,-201.30400779701554
1.3145728643216081,94.07035175879398,-201.30332016129896
1.3145728643216081,94.52261306532664,-201.30261414515425
1.3145728643216081,94.9748743718593,-201.3018927711153
1.3145728643216081,95.42713567839196,-201.3011590617159
1.3145728643216081,95.87939698492463,-201.30041603948987
1.3145728643216081,96.33165829145729,-201.2996667269713
1.3145728643216081,96.78391959798995,-201.29891414669393
1.3145728643216081,97.23618090452261,-201.29816132119163
1.3145728643216081,97.68844221105527,-201.29741127299835
1.3145728643216081,98.14070351758794,-201.2966670246478
1.3145728643216081,98.5929648241206,-201.29593159867406
1.3145728643216081,99.04522613065326,-201.29520801761092
1.3145728643216081,99.49748743718592,-201.29449930399215
1.3145728643216081,99.9497487437186,-201.29380848035183
1.3145728643216081,100.40201005025125,-201.2931385692237
1.3145728643216081,100.85427135678393,-201.29249259314167
1.3145728643216081,101.30653266331659,-201.29187357463962
1.3145728643216081,101.75879396984925,-201.29128453625148
1.3145728643216081,102.21105527638191,-201.290728500511
1.3145728643216081,102.66331658291458,-201.2902084899522
1.3145728643216081,103.11557788944724,-201.28972752710882
1.3145728643216081,103.5678391959799,-201.28928863451483
1.3145728643216081,104.02010050251256,-201.28889483470408
1.3145728643216081,104.47236180904522,-201.28854915021043
1.3145728643216081,104.92462311557789,-201.28825460356774
1.3145728643216081,105.37688442211055,-201.28801421730998
1.3145728643216081,105.82914572864321,-201.2878310139709
1.3145728643216081,106.28140703517587,-201.28770801608445
1.3145728643216081,106.73366834170855,-201.2876482461845
1.3145728643216081,107.1859296482412,-201.287654726805
1.3145728643216081,107.63819095477388,-201.2877304804797
1.3145728643216081,108.09045226130654,-201.28787852974247
1.3145728643216081,108.5427135678392,-201.2881018971273
1.3145728643216081,108.99497487437186,-201.28840360516804
1.3145728643216081,109.44723618090453,-201.28878667639836
1.3145728643216081,109.89949748743719,-201.28925413335253
1.3145728643216081,110.35175879396985,-201.28980795799595
1.3145728643216081,110.80402010050251,-201.29044186842364
1.3145728643216081,111.25628140703517,-201.29114564192002
1.3145728643216081,111.70854271356784,-201.29190903149973
1.3145728643216081,112.1608040201005,-201.29272179017718
1.3145728643216081,112.61306532663316,-201.293573670967
1.3145728643216081,113.06532663316582,-201.29445442688373
1.3145728643216081,113.5175879396985,-201.29535381094183
1.3145728643216081,113.96984924623115,-201.296261576156
1.3145728643216081,114.42211055276383,-201.29716747554076
1.3145728643216081,114.87437185929649,-201.29806126211056
1.3145728643216081,115.32663316582915,-201.2989326888801
1.3145728643216081,115.77889447236181,-201.29977150886384
1.3145728643216081,116.23115577889448,-201.30056747507632
1.3145728643216081,116.68341708542714,-201.3013103405321
1.3145728643216081,117.1356783919598,-201.3019898582459
1.3145728643216081,117.58793969849246,-201.302595781232
1.3145728643216081,118.04020100502512,-201.30311786250513
1.3145728643216081,118.49246231155779,-201.30354585507985
1.3145728643216081,118.94472361809045,-201.3038695119706
1.3145728643216081,119.39698492462311,-201.30407858619202
1.3145728643216081,119.84924623115577,-201.30416283075866
1.3145728643216081,120.30150753768845,-201.30411308412744
1.3145728643216081,120.7537688442211,-201.30393280302332
1.3145728643216081,121.20603015075378,-201.30363358498923
1.3145728643216081,121.65829145728644,-201.30322716324852
1.3145728643216081,122.1105527638191,-201.30272527102437
1.3145728643216081,122.56281407035176,-201.30213964154015
1.3145728643216081,123.01507537688443,-201.30148200801898
1.3145728643216081,123.46733668341709,-201.30076410368432
1.3145728643216081,123.91959798994975,-201.29999766175928
1.3145728643216081,124.37185929648241,-201.29919441546727
1.3145728643216081,124.82412060301507,-201.2983660980315
1.3145728643216081,125.27638190954774,-201.29752444267513
1.3145728643216081,125.7286432160804,-201.2966811826216
1.3145728643216081,126.18090452261308,-201.2958480510941
1.3145728643216081,126.63316582914572,-201.29503678131596
1.3145728643216081,127.0854271356784,-201.29425910651037
1.3145728643216081,127.53768844221105,-201.29352675990063
1.3145728643216081,127.98994974874373,-201.29285147471
1.3145728643216081,128.44221105527637,-201.29224498416173
1.3145728643216081,128.89447236180905,-201.2917190214792
1.3145728643216081,129.3467336683417,-201.29128531988565
1.3145728643216081,129.79899497487438,-201.29095561260422
1.3145728643216081,130.25125628140705,-201.29074104225822
1.3145728643216081,130.7035175879397,-201.29064214901848
1.3145728643216081,131.15577889447235,-201.29065030221807
1.3145728643216081,131.60804020100502,-201.29075656880246
1.3145728643216081,132.0603015075377,-201.2909520157176
1.3145728643216081,132.51256281407035,-201.29122770990924
1.3145728643216081,132.96482412060303,-201.29157471832315
1.3145728643216081,133.41708542713567,-201.291984107905
1.3145728643216081,133.86934673366835,-201.29244694560066
1.3145728643216081,134.321608040201,-201.29295429835568
1.3145728643216081,134.77386934673368,-201.29349723311606
1.3145728643216081,135.22613065326632,-201.29406681682744
1.3145728643216081,135.678391959799,-201.2946541164354
1.3145728643216081,136.13065326633165,-201.29525019888604
1.3145728643216081,136.58291457286433,-201.2958461311249
1.3145728643216081,137.035175879397,-201.29643298009768
1.3145728643216081,137.48743718592965,-201.29700181275032
1.3145728643216081,137.9396984924623,-201.2975436960284
1.3145728643216081,138.39195979899498,-201.29804969687783
1.3145728643216081,138.84422110552765,-201.29851088224422
1.3145728643216081,139.2964824120603,-201.29891831907332
1.3145728643216081,139.74874371859298,-201.29926307431109
1.3145728643216081,140.20100502512562,-201.29953640027088
1.3145728643216081,140.6532663316583,-201.29973517112577
1.3145728643216081,141.10552763819095,-201.299862760509
1.3145728643216081,141.55778894472363,-201.29992290410038
1.3145728643216081,142.01005025125627,-201.29991933757978
1.3145728643216081,142.46231155778895,-201.29985579662696
1.3145728643216081,142.9145728643216,-201.29973601692174
1.3145728643216081,143.36683417085428,-201.2995637341439
1.3145728643216081,143.81909547738695,-201.29934268397332
1.3145728643216081,144.2713567839196,-201.29907660208997
1.3145728643216081,144.72361809045225,-201.29876922417344
1.3145728643216081,145.17587939698493,-201.29842428590362
1.3145728643216081,145.6281407035176,-201.29804552296045
1.3145728643216081,146.08040201005025,-201.29763667102353
1.3145728643216081,146.53266331658293,-201.29720146577299
1.3145728643216081,146.98492462311557,-201.2967436428883
1.3145728643216081,147.43718592964825,-201.2962669380496
1.3145728643216081,147.8894472361809,-201.29577508693646
1.3145728643216081,148.34170854271358,-201.2952718252289
1.3145728643216081,148.79396984924622,-201.2947608886066
1.3145728643216081,149.2462311557789,-201.2942460127495
1.3145728643216081,149.69849246231155,-201.29373093333737
1.3145728643216081,150.15075376884423,-201.29321936406086
1.3145728643216081,150.6030150753769,-201.2927136992642
1.3145728643216081,151.05527638190955,-201.29221428830417
1.3145728643216081,151.5075376884422,-201.2917213046249
1.3145728643216081,151.95979899497488,-201.29123492167025
1.3145728643216081,152.41206030150755,-201.29075531288441
1.3145728643216081,152.8643216080402,-201.29028265171132
1.3145728643216081,153.31658291457288,-201.28981711159489
1.3145728643216081,153.76884422110552,-201.2893588659793
1.3145728643216081,154.2211055276382,-201.28890808830843
1.3145728643216081,154.67336683417085,-201.2884649520264
1.3145728643216081,155.12562814070353,-201.28802963057709
1.3145728643216081,155.5778894472362,-201.2876022974047
1.3145728643216081,156.03015075376885,-201.28718312595305
1.3145728643216081,156.4824120603015,-201.2867722896662
1.3145728643216081,156.93467336683418,-201.28636996198836
1.3145728643216081,157.38693467336685,-201.28597631636325
1.3145728643216081,157.8391959798995,-201.28559152623504
1.3145728643216081,158.29145728643215,-201.2852157650477
1.3145728643216081,158.74371859296483,-201.28484920624527
1.3145728643216081,159.1959798994975,-201.28449202327178
1.3145728643216081,159.64824120603015,-201.28414438957114
1.3145728643216081,160.1005025125628,-201.28380647727764
1.3145728643216081,160.55276381909547,-201.28347824584014
1.3145728643216081,161.00502512562815,-201.28315920870727
1.3145728643216081,161.4572864321608,-201.28284882316797
1.3145728643216081,161.90954773869348,-201.28254654651138
1.3145728643216081,162.36180904522615,-201.28225183602677
1.3145728643216081,162.8140703517588,-201.2819641490032
1.3145728643216081,163.26633165829145,-201.28168294272962
1.3145728643216081,163.71859296482413,-201.28140767449543
1.3145728643216081,164.1708542713568,-201.2811378015896
1.3145728643216081,164.62311557788945,-201.28087278130113
1.3145728643216081,165.0753768844221,-201.28061207091932
1.3145728643216081,165.52763819095478,-201.28035512773326
1.3145728643216081,165.97989949748745,-201.28010140903191
1.3145728643216081,166.4321608040201,-201.27985037210462
1.3145728643216081,166.88442211055275,-201.27960147424034
1.3145728643216081,167.33668341708542,-201.27935417272835
1.3145728643216081,167.7889447236181,-201.27910792485756
1.3145728643216081,168.24120603015075,-201.27886218791724
1.3145728643216081,168.69346733668343,-201.27861641919645
1.3145728643216081,169.1457286432161,-201.27837007598433
1.3145728643216081,169.59798994974875,-201.27812261557
1.3145728643216081,170.0502512562814,-201.27787349524255
1.3145728643216081,170.50251256281408,-201.27762217229116
