bond,polynomial,linear
2.2984962406015033,-200.88239538630688,-200.8889737943564
2.3022556390977438,-200.8996665128186,-200.88896198939315
2.3060150375939847,-200.9195408715244,-200.88890205221392
2.3097744360902253,-200.94210156195717,-200.88884211503466
2.3135338345864658,-200.96739811190545,-200.88878217785543
2.3172932330827063,-200.99543867005485,-200.88872224067617
2.321052631578947,-201.02618118968417,-200.88866230349694
2.3248120300751878,-201.05952350971043,-200.88860236631768
2.3285714285714283,-201.09529223268643,-200.88854242913845
2.332330827067669,-201.1332302922812,-200.8884824919592
2.3360902255639093,-201.17298309531637,-200.88842255477996
2.33984962406015,-201.21408311555385,-200.8883626176007
2.3436090225563904,-201.25593280813615,-200.88830268042148
2.3473684210526313,-201.297785704832,-200.88824274324222
2.351127819548872,-201.338725541031,-200.88818280606299
2.3548872180451124,-201.3776432557351,-200.88812286888373
2.358646616541353,-201.4132116955973,-200.8880629317045
2.3624060150375934,-201.44385784332874,-200.88800299452524
2.3661654135338344,-201.46773237952615,-200.887943057346
2.369924812030075,-201.48267637512822,-200.88788312016675
2.3736842105263154,-201.48618489927145,-200.88782318298752
2.377443609022556,-201.47536731426865,-200.88776324580826
2.3812030075187964,-201.4469040157352,-200.88770330862903
2.3849624060150374,-201.39699936153585,-200.88764337144977
2.388721804511278,-201.32133051816663,-200.88758343427054
2.3924812030075184,-201.21499193741835,-200.88752349709128
2.396240601503759,-201.07243515965405,-200.88746355991205
2.3999999999999995,-200.88740362273379,-200.8874036227328
