distance,polynomial,linear
1.6188986232790992,-147.66006160506583,-147.6620198356881
1.6209011264080102,-147.65945935311342,-147.6614198900371
1.6229036295369215,-147.65885924242409,-147.6608199443861
1.6249061326658327,-147.65826131476496,-147.66021999873507
1.6269086357947438,-147.65766561098553,-147.65962005308407
1.6289111389236548,-147.65707217101397,-147.65902010743307
1.6309136420525658,-147.65648103385402,-147.65842016178203
1.632916145181477,-147.65589223758195,-147.65782021613103
1.6349186483103884,-147.65530581934362,-147.65722027048002
1.6369211514392994,-147.65472181535205,-147.65662032482902
1.6389236545682104,-147.65414026088482,-147.656020379178
1.6409261576971217,-147.6535611902821,-147.65542043352698
1.642928660826033,-147.6529846369445,-147.65482048787598
1.644931163954944,-147.65241063333147,-147.65422054222495
1.646933667083855,-147.65183921095974,-147.65362059657394
1.6489361702127663,-147.6512704004019,-147.65302065092294
1.6509386733416775,-147.65070423128563,-147.6524207052719
1.6529411764705886,-147.6501407322925,-147.6518207596209
1.6549436795994996,-147.64957993115758,-147.6512208139699
1.6569461827284107,-147.64902185466897,-147.6506208683189
1.658948685857322,-147.6484665286677,-147.65002092266786
1.6609511889862332,-147.6479139780477,-147.64942097701686
1.6629536921151442,-147.6473642267561,-147.64882103136586
1.6649561952440552,-147.6468172977939,-147.64822108571482
1.6669586983729665,-147.64627321321646,-147.64762114006382
1.6689612015018778,-147.64573199413488,-147.64702119441282
1.6709637046307888,-147.64519366071679,-147.64642124876178
1.6729662077596998,-147.64465823218816,-147.64582130311078
1.674968710888611,-147.64412572683483,-147.64522135745977
1.6769712140175224,-147.6435961620044,-147.64462141180874
1.6789737171464334,-147.64306955410856,-147.64402146615774
1.6809762202753444,-147.6425459186253,-147.64342152050673
1.6829787234042555,-147.6420252701017,-147.64282157485573
1.6849812265331667,-147.64150762215672,-147.6422216292047
1.686983729662078,-147.64099298748437,-147.6416216835537
1.688986232790989,-147.64048137785696,-147.6410217379027
1.6909887359199,-147.63997280412883,-147.64042179225166
1.6929912390488113,-147.63946727624005,-147.63982184660065
1.6949937421777226,-147.63896480322057,-147.63922190094965
1.6969962453066336,-147.63846539319442,-147.63862195529862
1.6989987484355447,-147.63796905338432,-147.6380220096476
1.701001251564456,-147.63747579011653,-147.63754207242678
1.7030037546933672,-147.63698560882563,-147.6371821436361
1.7050062578222782,-147.63649851405998,-147.6368222148454
1.7070087609511893,-147.6360145094872,-147.63646228605472
1.7090112640801003,-147.6355335978997,-147.63610235726404
1.7110137672090115,-147.63505578122087,-147.63574242847335
1.7130162703379228,-147.63458106051107,-147.63538249968266
1.7150187734668338,-147.63410943597424,-147.63502257089198
1.7170212765957449,-147.6336409069644,-147.6346626421013
1.7190237797246561,-147.6331754719927,-147.6343027133106
1.7210262828535674,-147.63271312873437,-147.63394278451995
1.7230287859824784,-147.63225387403628,-147.63358285572926
1.7250312891113895,-147.63179770392432,-147.63322292693857
1.7270337922403007,-147.63134461361145,-147.63286299814789
1.729036295369212,-147.63089459750552,-147.6325030693572
1.731038798498123,-147.63044764921773,-147.6321431405665
1.733041301627034,-147.63000376157103,-147.63178321177583
1.735043804755945,-147.62956292660897,-147.63142328298514
1.7370463078848564,-147.62912513560445,-147.63106335419445
1.7390488110137676,-147.62869037906918,-147.63070342540377
1.7410513141426787,-147.62825864676287,-147.6303434966131
1.7430538172715897,-147.62782992770295,-147.62998356782242
1.745056320400501,-147.62740421017435,-147.62962363903173
1.7470588235294122,-147.6269814817397,-147.62926371024105
1.7490613266583233,-147.62656172924952,-147.62890378145036
1.7510638297872343,-147.62614493885266,-147.62854385265967
1.7530663329161456,-147.62573109600723,-147.628183923869
1.7550688360450568,-147.6253201854912,-147.6278239950783
1.7570713391739678,-147.6249121914139,-147.62746406628762
1.7590738423028789,-147.62450709722708,-147.62710413749693
1.76107634543179,-147.62410488573667,-147.62674420870627
1.7630788485607012,-147.62370553911435,-147.62638427991558
1.7650813516896124,-147.62330903890967,-147.6260243511249
1.7670838548185235,-147.62291536606216,-147.6256644223342
1.7690863579474345,-147.62252450091367,-147.62530449354352
1.7710888610763458,-147.622136423221,-147.62494456475284
1.773091364205257,-147.62175111216857,-147.62458463596215
1.775093867334168,-147.62136854638143,-147.62422470717146
1.7770963704630791,-147.62098870393837,-147.62386477838078
1.7790988735919904,-147.6206115623853,-147.6235048495901
1.7811013767209016,-147.62023709874876,-147.62314492079943
1.7831038798498127,-147.6198652895495,-147.62278499200875
