bond,polynomial,linear
1.2742803504380473,-55.37928577297858,-55.37860760197815
1.2752190237797243,-55.37867859625576,-55.37801111679512
1.2761576971214015,-55.37807059483638,-55.37741463161209
1.2770963704630787,-55.377461776170506,-55.37681814642906
1.2780350438047556,-55.37685214765039,-55.376221661246035
1.2789737171464328,-55.376241716610906,-55.375625176063004
1.2799123904881098,-55.37563049033,-55.37502869087997
1.280851063829787,-55.37501847602911,-55.37443220569695
1.2817897371714642,-55.37440568087362,-55.37383572051392
1.2827284105131411,-55.37379211197334,-55.373239235330885
1.2836670838548183,-55.37317777638299,-55.37264275014786
1.2846057571964953,-55.37256268110268,-55.37204626496483
1.2855444305381725,-55.37194683307844,-55.3714497797818
1.2864831038798497,-55.37133023920269,-55.370853294598774
1.2874217772215266,-55.37071290631483,-55.37025680941574
1.2883604505632038,-55.370094841201734,-55.36966032423271
1.2892991239048808,-55.36947605059833,-55.36906383904969
1.290237797246558,-55.36885654118815,-55.368467353866656
1.2911764705882351,-55.36823631960394,-55.367870868683625
1.2921151439299121,-55.36761539242819,-55.3672743835006
1.2930538172715893,-55.366993766193815,-55.36667789831757
1.2939924906132663,-55.36637144738471,-55.36608141313454
1.2949311639549435,-55.365748442436384,-55.36548492795151
1.2958698372966206,-55.36512475773663,-55.36488844276848
1.2968085106382976,-55.364500399626166,-55.36429195758545
1.2977471839799748,-55.363875374399264,-55.363695472402426
1.2986858573216518,-55.36324968830447,-55.363098987219395
1.299624530663329,-55.36262334754525,-55.362502502036364
1.3005632040050061,-55.361996358280734,-55.36187707709024
1.301501877346683,-55.361368726626374,-55.361232358968714
1.3024405506883603,-55.360740458654696,-55.36058764084719
1.3033792240300373,-55.36011156039603,-55.359942922725665
1.3043178973717144,-55.35948203783925,-55.359298204604144
1.3052565707133916,-55.35885189693252,-55.358653486482616
1.3061952440550686,-55.35822114358408,-55.358008768361096
1.3071339173967456,-55.357589783663,-55.357364050239575
1.3080725907384227,-55.35695782299998,-55.35671933211805
1.3090112640801,-55.356325267388144,-55.356074613996526
1.309949937421777,-55.355692122583854,-55.355429895875
1.310888610763454,-55.35505839430753,-55.35478517775348
1.311827284105131,-55.354424088244464,-55.35414045963195
1.3127659574468082,-55.35378921004568,-55.35349574151043
1.3137046307884854,-55.35315376532879,-55.3528510233889
1.3146433041301624,-55.352517759678804,-55.35220630526738
1.3155819774718396,-55.35188119864906,-55.35156158714586
1.3165206508135165,-55.351244087762076,-55.35091686902433
