angle,polynomial,linear
106.54317897371715,-55.473428546843074,-55.4732440701893
106.57321652065082,-55.47341782755972,-55.47323342464553
106.60325406758449,-55.47340696133196,-55.47322277910175
106.63329161451814,-55.47339594818424,-55.473212133557965
106.66332916145181,-55.47338478814186,-55.47320148801418
106.69336670838548,-55.47337348123098,-55.4731908424704
106.72340425531915,-55.47336202747868,-55.47318019692662
106.75344180225281,-55.47335042691295,-55.47316955138284
106.78347934918648,-55.47333867956273,-55.47315890583906
106.81351689612015,-55.47332678545794,-55.473148260295275
106.84355444305382,-55.47331474462951,-55.473137614751494
106.87359198998749,-55.473302557109406,-55.47312696920771
106.90362953692116,-55.473290222930636,-55.47311632366393
106.93366708385481,-55.473277742127294,-55.47310567812015
106.96370463078848,-55.4732651147346,-55.47309503257637
106.99374217772215,-55.47325234078888,-55.47308438703259
107.02377972465582,-55.47323942032766,-55.47307374148881
107.05381727158948,-55.47322635338962,-55.47306309594503
107.08385481852315,-55.473213140014664,-55.47305245040125
107.11389236545682,-55.47319978024395,-55.473041804857466
107.14392991239049,-55.4731862741199,-55.473031159313685
107.17396745932416,-55.473172621686196,-55.4730205137699
107.20400500625782,-55.47315882298787,-55.47300986822612
107.23404255319149,-55.473144878071295,-55.47299922268234
107.26408010012516,-55.47313078698421,-55.47298857713856
107.29411764705883,-55.47311654977573,-55.47297793159478
107.3241551939925,-55.47310216649642,-55.472967286050995
107.35419274092615,-55.47308763719827,-55.47295664050721
107.38423028785982,-55.47307296193475,-55.47294599496344
107.41426783479349,-55.47305814076081,-55.47293534941966
107.44430538172716,-55.47304317373296,-55.472924703875876
107.47434292866083,-55.47302806090921,-55.472914058332094
107.50438047559449,-55.47301280234917,-55.47290341278831
107.53441802252816,-55.47299739811403,-55.47289276724453
107.56445556946183,-55.47298184826663,-55.47288212170075
107.5944931163955,-55.47296615287141,-55.47287147615697
107.62453066332915,-55.47295031199451,-55.472860830613186
107.65456821026282,-55.47293432570376,-55.472850185069404
107.6846057571965,-55.47291819406871,-55.47283953952562
107.71464330413016,-55.47290191716064,-55.47282889398184
107.74468085106383,-55.47288549505261,-55.47281824843806
107.7747183979975,-55.47286892781946,-55.47280760289428
107.80475594493116,-55.47285221553785,-55.4727969573505
107.83479349186483,-55.472835358286275,-55.47278631180672
107.8648310387985,-55.47281835614509,-55.47277566626294
107.89486858573217,-55.472801209196525,-55.47276502071916
107.92490613266582,-55.47278391752473,-55.47275437517538
107.9549436795995,-55.472766481215785,-55.472743729631595
107.98498122653316,-55.47274890035771,-55.472733084087814
108.01501877346684,-55.4727311750405,-55.47271552923913
108.0450563204005,-55.47271330535615,-55.472691065085556
108.07509386733418,-55.472695291398686,-55.47266660093197
108.10513141426783,-55.47267713326416,-55.4726421367784
108.1351689612015,-55.47265883105069,-55.47261767262482
108.16520650813517,-55.47264038485847,-55.47259320847124
108.19524405506884,-55.472621794789816,-55.47256874431766
108.2252816020025,-55.47260306094916,-55.47254428016408
108.25531914893617,-55.472584183443075,-55.472519816010504
108.28535669586984,-55.47256516238032,-55.47249535185692
108.3153942428035,-55.47254599787182,-55.472470887703345
108.34543178973718,-55.47252669003073,-55.47244642354977
108.37546933667083,-55.472507238972426,-55.472421959396186
108.4055068836045,-55.47248764481452,-55.47239749524261
108.43554443053817,-55.47246790767691,-55.47237303108903
108.46558197747184,-55.472448027681764,-55.47234856693545
108.49561952440551,-55.472428004953585,-55.472324102781876
108.52565707133917,-55.472407839619166,-55.47229963862829
108.55569461827284,-55.47238753180766,-55.47227517447472
108.58573216520651,-55.4723670816506,-55.472250710321134
108.61576971214018,-55.47234648928187,-55.47222624616756
108.64580725907385,-55.47232575483777,-55.472201782013975
108.6758448060075,-55.472304878456995,-55.4721773178604
108.70588235294117,-55.47228386028071,-55.472152853706824
108.73591989987484,-55.4722627004525,-55.47212838955324
108.76595744680851,-55.472241399118424,-55.472103925399665
108.79599499374217,-55.472219956427026,-55.47207946124608
108.82603254067584,-55.47219837252935,-55.472054997092506
108.85607008760951,-55.47217664757895,-55.47203053293892
108.88610763454318,-55.47215478173192,-55.47200606878535
108.91614518147685,-55.47213277514691,-55.47198160463177
108.94618272841052,-55.472110627985096,-55.47195714047819
108.97622027534418,-55.47208834041027,-55.47193267632461
109.00625782227785,-55.472065912588775,-55.47190821217103
109.03629536921152,-55.4720433446896,-55.471883748017454
109.06633291614519,-55.472020636884324,-55.47185928386388
109.09637046307884,-55.47199778934716,-55.471834819710296
109.12640801001251,-55.47197480225498,-55.47181035555672
109.15644555694618,-55.4719516757873,-55.47178589140314
109.18648310387985,-55.47192841012632,-55.47176142724956
109.21652065081352,-55.471905005456904,-55.47173696309598
109.24655819774719,-55.47188146196662,-55.4717124989424
109.27659574468085,-55.47185777984575,-55.471688034788826
109.30663329161452,-55.47183395928727,-55.47166357063524
109.33667083854819,-55.471810000486904,-55.47163910648167
109.36670838548186,-55.47178590364311,-55.471614642328085
109.39674593241551,-55.471761668957086,-55.47159017817451
109.42678347934918,-55.47173729663279,-55.471565714020926
109.45682102628285,-55.47171278687695,-55.47154124986735
109.48685857321652,-55.471688139899065,-55.471516785713774
109.5168961201502,-55.47166335591142,-55.47149232156019
109.54693366708385,-55.471638435129094,-55.471467857406616
