distance,polynomial,linear
1.8236545682102623,-7.872894945963761,-7.871945841099801
1.8274092615769708,-7.872668591322859,-7.871751228159023
1.8311639549436791,-7.872440528126574,-7.871556615218244
1.8349186483103876,-7.872210784190966,-7.871362002277467
1.838673341677096,-7.871979387078291,-7.871167389336689
1.8424280350438043,-7.871746364099711,-7.870972776395911
1.8461827284105126,-7.871511742317994,-7.8707781634551335
1.849937421777221,-7.871275548550161,-7.870583550514355
1.8536921151439296,-7.871037809370127,-7.870388937573577
1.857446808510638,-7.870798551111294,-7.870194324632799
1.8612015018773462,-7.870557799869126,-7.869999711692022
1.8649561952440545,-7.870315581503691,-7.869805098751244
1.8687108886107628,-7.8700719216421735,-7.869610485810465
1.8724655819774714,-7.869826845681362,-7.869415872869688
1.87622027534418,-7.8695803787901095,-7.86922125992891
1.8799749687108882,-7.869332545911764,-7.869026646988132
1.8837296620775965,-7.869083371766573,-7.8688320340473545
1.8874843554443048,-7.86883288085406,-7.868637421106576
1.8912390488110133,-7.868581097455381,-7.868442808165798
1.8949937421777217,-7.868328045635644,-7.8682481952250205
1.8987484355444302,-7.868073749246212,-7.868053582284243
1.9025031289111385,-7.867818231926975,-7.867801641062977
1.9062578222778468,-7.867561517108603,-7.867521035701468
1.910012515644555,-7.867303628014764,-7.86724043033996
1.9137672090112634,-7.867044587664325,-7.8669598249784505
1.9175219023779722,-7.866784418873527,-7.866679219616942
1.9212765957446805,-7.866523144258132,-7.8663986142554325
1.9250312891113888,-7.86626078623555,-7.866118008893924
1.928785982478097,-7.865997367026942,-7.8658374035324155
1.9325406758448054,-7.865732908659295,-7.865556798170906
1.9362953692115137,-7.865467432967473,-7.8652761928093975
1.9400500625782224,-7.865200961596257,-7.864995587447889
1.9438047559449307,-7.864933516002338,-7.8647149820863795
1.947559449311639,-7.864665117456315,-7.864434376724871
1.9513141426783474,-7.864395787044647,-7.864153771363362
1.9550688360450557,-7.8641255456715955,-7.863873166001853
1.9588235294117644,-7.863854414061135,-7.8635925606403445
1.9625782227784727,-7.863582412758854,-7.863311955278835
1.966332916145181,-7.863309562133819,-7.8630313499173266
1.9700876095118893,-7.863035882380426,-7.862750744555817
1.9738423028785976,-7.862761393520227,-7.862470139194309
1.977596996245306,-7.862486115403733,-7.8621895338328
1.9813516896120147,-7.8622100677122,-7.861908928471291
1.985106382978723,-7.861933269959388,-7.861628323109782
1.9888610763454313,-7.861655741493297,-7.861347717748273
1.9926157697121396,-7.861377501497893,-7.861067112386764
1.996370463078848,-7.8610985689948,-7.860786507025256
2.000125156445556,-7.860818962844973,-7.860505901663746
2.003879849812265,-7.86053870175036,-7.860225296302238
2.0076345431789733,-7.860257804255528,-7.859944690940729
2.0113892365456816,-7.85997628874928,-7.85966408557922
2.01514392991239,-7.859694173466246,-7.859383480217711
2.018898623279098,-7.85941147648845,-7.859102874856202
2.022653316645807,-7.8591282157468685,-7.858822269494693
2.0264080100125152,-7.858844409022952,-7.858541664133185
2.0301627033792236,-7.858560073950139,-7.858261058771675
2.033917396745932,-7.858275228015345,-7.857980453410167
2.03767209011264,-7.857989888560429,-7.857699848048657
2.0414267834793485,-7.857704072783645,-7.857419242687149
2.0451814768460572,-7.857417797741066,-7.85713863732564
2.0489361702127655,-7.857131080348,-7.856858031964131
2.052690863579474,-7.85684393738037,-7.856577426602622
