angle,spline,linear
129.02255639097746,-15.54019584952987,-15.540146965566102
129.24812030075188,-15.540434905140195,-15.54039523039282
129.4736842105263,-15.540672714989718,-15.54064349521954
129.69924812030075,-15.540909282603621,-15.540891760046257
129.9248120300752,-15.541144611507088,-15.541140024872975
130.15037593984962,-15.541378705189777,-15.541370014498368
130.37593984962405,-15.541611566728399,-15.541590866523098
130.6015037593985,-15.54184319893323,-15.541811718547827
130.82706766917295,-15.542073604610115,-15.542032570572557
131.05263157894737,-15.542302786564898,-15.542253422597286
131.2781954887218,-15.542530747603418,-15.542474274622016
131.50375939849624,-15.542757490531518,-15.542695126646745
131.72932330827066,-15.542983018155043,-15.542915978671475
131.95488721804512,-15.543207333279831,-15.543136830696204
132.18045112781954,-15.543430438711725,-15.543357682720934
132.406015037594,-15.54365233725657,-15.543578534745665
132.6315789473684,-15.543873031720207,-15.543799386770393
132.85714285714286,-15.544092524908473,-15.544020238795124
133.08270676691728,-15.544310819627219,-15.544241090819853
133.30827067669173,-15.544527918682281,-15.544461942844583
133.53383458646616,-15.5447438248795,-15.544682794869312
133.7593984962406,-15.544958541024725,-15.544903646894042
133.98496240601503,-15.54517206992379,-15.54512449891877
134.21052631578948,-15.545384414382545,-15.545345350943501
134.4360902255639,-15.545595577206827,-15.545566202968232
134.66165413533835,-15.54580556120248,-15.54578705499296
134.88721804511277,-15.546014369175342,-15.54600790701769
135.11278195488723,-15.546222003915554,-15.546215740564229
135.33834586466165,-15.546428467851968,-15.546410555632576
135.5639097744361,-15.546633763052162,-15.546605370700924
135.78947368421052,-15.546837891568003,-15.546800185769271
136.01503759398497,-15.547040855451362,-15.546995000837619
136.2406015037594,-15.547242656754108,-15.547189815905966
136.46616541353382,-15.547443297528106,-15.547384630974314
136.69172932330827,-15.547642779825233,-15.547579446042661
136.91729323308272,-15.547841105697351,-15.547774261111009
137.14285714285714,-15.548038277196332,-15.547969076179356
137.36842105263156,-15.548234296374044,-15.548163891247704
137.593984962406,-15.548429165282357,-15.548358706316051
137.81954887218046,-15.548622885973138,-15.548553521384399
138.04511278195488,-15.548815460498261,-15.548748336452746
138.2706766917293,-15.54900689090959,-15.548943151521094
138.49624060150376,-15.549197179258993,-15.549137966589441
138.7218045112782,-15.549386327598345,-15.54933278165779
138.94736842105263,-15.549574337979509,-15.549527596726138
139.17293233082705,-15.549761212454358,-15.549722411794486
139.3984962406015,-15.54994695307476,-15.549917226862833
139.62406015037595,-15.550131561892584,-15.55011204193118
139.84962406015038,-15.550315040959697,-15.550306856999528
140.0751879699248,-15.550497392326776,-15.550493344447418
140.30075187969925,-15.550678617972768,-15.550663176654389
140.5263157894737,-15.55085871976545,-15.550833008861362
140.75187969924812,-15.551037699563036,-15.551002841068335
140.97744360902254,-15.551215559223738,-15.551172673275309
141.203007518797,-15.551392300605771,-15.551342505482282
141.42857142857142,-15.551567925567346,-15.551512337689253
141.65413533834587,-15.55174243596668,-15.551682169896226
141.8796992481203,-15.551915833661983,-15.5518520021032
142.10526315789474,-15.552088120511469,-15.552021834310173
