angle,spline,linear
116.39097744360902,-181.12170273273563,-181.1210150869811
116.61654135338345,-181.12319037376105,-181.12240692426096
116.84210526315789,-181.1246684291234,-181.1237987615408
117.06766917293233,-181.12613498770472,-181.12519059882067
117.29323308270676,-181.12758813838684,-181.12658243610053
117.5187969924812,-181.12902597005177,-181.12797427338037
117.74436090225564,-181.13044657158133,-181.12936611066024
117.96992481203007,-181.13184803185754,-181.1307579479401
118.19548872180451,-181.13322843976226,-181.13214978521995
118.42105263157895,-181.13458588417748,-181.13354162249982
118.64661654135338,-181.13591845398508,-181.13493345977966
118.87218045112782,-181.13722423806703,-181.13632529705953
119.09774436090225,-181.13850132530519,-181.1377171343394
119.32330827067669,-181.13974780458153,-181.13910897161924
119.54887218045113,-181.14096176477796,-181.1405008088991
119.77443609022556,-181.14214129477642,-181.14189264617895
120.0,-181.1432844834588,-181.1432844834588
120.22556390977444,-181.14439023845134,-181.14423069087013
120.45112781954887,-181.14546074235722,-181.14517689828145
120.67669172932331,-181.14649899652392,-181.1461231056928
120.90225563909775,-181.14750800229888,-181.1470693131041
121.12781954887218,-181.1484907610296,-181.14801552051543
121.35338345864662,-181.1494502740635,-181.14896172792675
121.57894736842105,-181.15038954274814,-181.1499079353381
121.80451127819549,-181.1513115684309,-181.1508541427494
122.03007518796991,-181.15221935245933,-181.15180035016073
122.25563909774436,-181.15311589618082,-181.15274655757204
122.48120300751879,-181.15400420094292,-181.1536927649834
122.70676691729324,-181.154887268093,-181.1546389723947
122.93233082706766,-181.1557680989786,-181.15558517980602
123.15789473684211,-181.1566496949472,-181.15653138721734
123.38345864661653,-181.15753505734617,-181.15747759462866
123.60902255639098,-181.15842718752313,-181.15842380204
123.8345864661654,-181.1593290868254,-181.15937000945132
124.06015037593986,-181.16024375660058,-181.16031621686264
124.28571428571428,-181.16117419819608,-181.16126242427396
124.51127819548873,-181.16212341295932,-181.1622086316853
124.73684210526315,-181.16309440223785,-181.16315483909662
124.9624060150376,-181.1640901673791,-181.16410104650794
125.18796992481202,-181.16511320276663,-181.16521089361095
125.41353383458647,-181.16616263248818,-181.16635346865226
125.6390977443609,-181.1672362057453,-181.16749604369357
125.86466165413535,-181.1683316676839,-181.16863861873492
126.09022556390977,-181.16944676344986,-181.16978119377623
126.3157894736842,-181.1705792381891,-181.17092376881757
126.54135338345864,-181.17172683704754,-181.1720663438589
126.76691729323308,-181.172887305171,-181.17320891890023
126.99248120300751,-181.17405838770546,-181.17435149394154
127.21804511278195,-181.17523782979677,-181.17549406898289
127.44360902255639,-181.17642337659086,-181.1766366440242
127.66917293233082,-181.17761277323356,-181.17777921906554
127.89473684210526,-181.17880376487088,-181.17892179410686
128.1203007518797,-181.1799940966486,-181.1800643691482
128.34586466165413,-181.18118151371266,-181.1812069441895
128.57142857142856,-181.182363761209,-181.18234951923083
128.796992481203,-181.18353858428347,-181.18349209427217
129.02255639097746,-181.18470372808193,-181.18463466931348
129.24812030075188,-181.18585693775037,-181.18577724435482
129.4736842105263,-181.18699595843464,-181.18691981939614
129.69924812030075,-181.1881185352806,-181.18806239443748
129.9248120300752,-181.1892224134342,-181.1892049694788
130.15037593984962,-181.1903054856321,-181.19018996125922
130.37593984962405,-181.1913673603539,-181.1910961614092
130.6015037593985,-181.19240875300997,-181.1920023615592
130.82706766917295,-181.19343039745965,-181.19290856170917
131.05263157894737,-181.19443302756216,-181.19381476185913
131.2781954887218,-181.19541737717685,-181.19472096200911
131.50375939849624,-181.19638418016297,-181.1956271621591
131.72932330827066,-181.19733417037983,-181.19653336230908
131.95488721804512,-181.19826808168673,-181.19743956245907
132.18045112781954,-181.1991866479429,-181.19834576260902
132.406015037594,-181.20009060300774,-181.199251962759
132.6315789473684,-181.20098068074037,-181.200158162909
132.85714285714286,-181.20185761500022,-181.20106436305898
133.08270676691728,-181.2027221396465,-181.20197056320896
133.30827067669173,-181.20357498853855,-181.20287676335892
133.53383458646616,-181.20441689553564,-181.2037829635089
133.7593984962406,-181.20524859449702,-181.20468916365888
133.98496240601503,-181.20607081928205,-181.20559536380887
134.21052631578948,-181.20688430374994,-181.20650156395885
134.4360902255639,-181.20768978176,-181.2074077641088
134.66165413533835,-181.20848798717154,-181.2083139642588
134.88721804511277,-181.2092796538438,-181.20922016440878
135.11278195488723,-181.21006549896396,-181.21003332568606
135.33834586466165,-181.21084585625874,-181.21075344809063
135.5639097744361,-181.21162067599477,-181.21147357049523
135.78947368421052,-181.2123898917662,-181.2121936928998
136.01503759398497,-181.21315343716753,-181.21291381530438
136.2406015037594,-181.21391124579299,-181.21363393770898
136.46616541353382,-181.2146632512369,-181.21435406011355
136.69172932330827,-181.21540938709364,-181.21507418251812
136.91729323308272,-181.21614958695753,-181.21579430492272
137.14285714285714,-181.21688378442283,-181.2165144273273
137.36842105263156,-181.21761191308397,-181.21723454973187
