distance,spline,linear
1.7872340425531914,-107.46023395218204,-107.46007328592205
1.7892365456821024,-107.45967383936285,-107.45953079910029
1.7912390488110135,-107.45911101292084,-107.45898831227854
1.7932415519399245,-107.45854540047218,-107.45844582545678
1.7952440550688358,-107.45797692963303,-107.45790333863502
1.797246558197747,-107.45740552801959,-107.45736085181326
1.799249061326658,-107.45683112324804,-107.4568183649915
1.8012515644555693,-107.45625365169609,-107.45630593849043
1.8032540675844804,-107.45567316868855,-107.45581154818176
1.8052565707133914,-107.45508981527345,-107.4553171578731
1.8072590738423027,-107.4545037343913,-107.45482276756444
1.8092615769712137,-107.45391506898258,-107.45432837725578
1.811264080100125,-107.4533239619878,-107.45383398694712
1.813266583229036,-107.45273055634749,-107.45333959663846
1.8152690863579473,-107.45213499500215,-107.45284520632978
1.8172715894868583,-107.4515374208923,-107.45235081602112
1.8192740926157696,-107.45093797695837,-107.45185642571246
1.8212765957446806,-107.45033680614095,-107.4513620354038
1.8232790988735919,-107.44973405138053,-107.45086764509514
1.825281602002503,-107.4491298556176,-107.45037325478648
1.827284105131414,-107.44852436179268,-107.44987886447781
1.8292866082603252,-107.44791771284626,-107.44938447416915
1.8312891113892362,-107.44731005171886,-107.44889008386049
1.8332916145181475,-107.44670152135099,-107.44839569355183
1.8352941176470585,-107.44609226468313,-107.44790130324317
1.8372966207759698,-107.44548242465581,-107.44740691293451
1.8392991239048808,-107.44487214420953,-107.44691252262584
1.841301627033792,-107.44426156628481,-107.44641813231718
