bond,angle,polynomial
0.9829145728643216,111.25628140703517,-15.390116678965802
0.9829145728643216,111.70854271356784,-15.390850096583133
0.9829145728643216,112.1608040201005,-15.39157644320491
0.9829145728643216,112.61306532663316,-15.392295776303483
0.9829145728643216,113.06532663316582,-15.393008152808239
0.9829145728643216,113.5175879396985,-15.393713629105648
0.9829145728643216,113.96984924623115,-15.39441226103922
0.9829145728643216,114.42211055276383,-15.395104103909544
0.9829145728643216,114.87437185929649,-15.395789212474243
0.9829145728643216,115.32663316582915,-15.396467640948025
0.9829145728643216,115.77889447236181,-15.397139443002642
0.9829145728643216,116.23115577889448,-15.397804671766906
0.9829145728643216,116.68341708542714,-15.398463379826692
0.9829145728643216,117.1356783919598,-15.399115619224935
0.9829145728643216,117.58793969849246,-15.399761441461619
0.9829145728643216,118.04020100502512,-15.400400897493805
0.9829145728643216,118.49246231155779,-15.401034037735597
0.9829145728643216,118.94472361809045,-15.401660912058164
0.9829145728643216,119.39698492462311,-15.40228156978973
0.9829145728643216,119.84924623115577,-15.402896059715596
0.9829145728643216,120.30150753768845,-15.403504430078097
0.9829145728643216,120.7537688442211,-15.40410672857664
0.9829145728643216,121.20603015075378,-15.404703002367693
0.9829145728643216,121.65829145728644,-15.405293298064777
0.9829145728643216,122.1105527638191,-15.405877661738476
0.9829145728643216,122.56281407035176,-15.406456138916429
0.9829145728643216,123.01507537688443,-15.407028774583344
0.9829145728643216,123.46733668341709,-15.407595613180971
0.9829145728643216,123.91959798994975,-15.408156698608138
0.9829145728643216,124.37185929648241,-15.408712074220725
0.9829145728643216,124.82412060301507,-15.409261782831665
0.9829145728643216,125.27638190954774,-15.409805866710952
0.9829145728643216,125.7286432160804,-15.410344367585648
0.9829145728643216,126.18090452261308,-15.41087732663986
0.9829145728643216,126.63316582914572,-15.411404784514769
0.9829145728643216,127.0854271356784,-15.411926781308606
0.9829145728643216,127.53768844221105,-15.412443356576665
0.9829145728643216,127.98994974874373,-15.412954549331296
0.9829145728643216,128.44221105527637,-15.413460398041902
0.9829145728643216,128.89447236180905,-15.413960940634968
0.9829145728643216,129.3467336683417,-15.414456214494015
0.9829145728643216,129.79899497487438,-15.414946256459627
0.9829145728643216,130.25125628140705,-15.415431102829459
0.9829145728643216,130.7035175879397,-15.415910789358207
0.9829145728643216,131.15577889447235,-15.416385351257645
0.9829145728643216,131.60804020100502,-15.416854823196596
0.9829145728643216,132.0603015075377,-15.417319239300939
0.9829145728643216,132.51256281407035,-15.41777863315362
0.9829145728643216,132.96482412060303,-15.418233037794637
0.9829145728643216,133.41708542713567,-15.41868248572106
0.9829145728643216,133.86934673366835,-15.419127008887
0.9829145728643216,134.321608040201,-15.419566638703637
0.9829145728643216,134.77386934673368,-15.420001406039212
0.9829145728643216,135.22613065326632,-15.420431341219022
0.9829145728643216,135.678391959799,-15.420856474025419
0.9829145728643216,136.13065326633165,-15.421276833697828
0.9829145728643216,136.58291457286433,-15.421692448932717
0.9829145728643216,137.035175879397,-15.422103347883619
0.9829145728643216,137.48743718592965,-15.422509558161131
0.9829145728643216,137.9396984924623,-15.4229111068329
0.9829145728643216,138.39195979899498,-15.423308020423642
0.9829145728643216,138.84422110552765,-15.42370032491512
0.9829145728643216,139.2964824120603,-15.424088045746174
0.9829145728643216,139.74874371859298,-15.424471207812683
0.9829145728643216,140.20100502512562,-15.4248498354676
0.9829145728643216,140.6532663316583,-15.425223952520929
0.9829145728643216,141.10552763819095,-15.425593582239738
0.9829145728643216,141.55778894472363,-15.425958747348151
0.9829145728643216,142.01005025125627,-15.426319470027352
0.9829145728643216,142.46231155778895,-15.426675771915582
0.9829145728643216,142.9145728643216,-15.427027674108148
0.9829145728643216,143.36683417085428,-15.427375197157406
0.9829145728643216,143.81909547738695,-15.427718361072781
0.9829145728643216,144.2713567839196,-15.428057185320746
0.9829145728643216,144.72361809045225,-15.428391688824851
0.9829145728643216,145.17587939698493,-15.428721889965685
0.9829145728643216,145.6281407035176,-15.42904780658091
0.9829145728643216,146.08040201005025,-15.429369455965237
0.9829145728643216,146.53266331658293,-15.429686854870441
0.9829145728643216,146.98492462311557,-15.430000019505366
0.9829145728643216,147.43718592964825,-15.430308965535893
0.9829145728643216,147.8894472361809,-15.430613708084984
0.9829145728643216,148.34170854271358,-15.430914261732646
0.9829145728643216,148.79396984924622,-15.431210640515946
0.9829145728643216,149.2462311557789,-15.431502857929022
0.9829145728643216,149.69849246231155,-15.431790926923064
0.9829145728643216,150.15075376884423,-15.432074859906313
0.9829145728643216,150.6030150753769,-15.43235466874408
0.9829145728643216,151.05527638190955,-15.432630364758728
0.9829145728643216,151.5075376884422,-15.432901958729689
0.9829145728643216,151.95979899497488,-15.43316946089344
0.9829145728643216,152.41206030150755,-15.43343288094353
0.9829145728643216,152.8643216080402,-15.43369222803056
0.9829145728643216,153.31658291457288,-15.433947510762193
0.9829145728643216,153.76884422110552,-15.43419873720315
0.9829145728643216,154.2211055276382,-15.434445914875214
0.9829145728643216,154.67336683417085,-15.434689050757218
0.9829145728643216,155.12562814070353,-15.434928151285066
0.9829145728643216,155.5778894472362,-15.435163222351706
0.9829145728643216,156.03015075376885,-15.435394269307166
0.9829145728643216,156.4824120603015,-15.435621296958523
0.9829145728643216,156.93467336683418,-15.435844309569902
0.9829145728643216,157.38693467336685,-15.4360633108625
0.9829145728643216,157.8391959798995,-15.436278304014573
0.9829145728643216,158.29145728643215,-15.436489291661434
0.9829145728643216,158.74371859296483,-15.436696275895452
0.9829145728643216,159.1959798994975,-15.43689925826606
0.9829145728643216,159.64824120603015,-15.437098239779743
0.9829145728643216,160.1005025125628,-15.437293220900054
0.9829145728643216,160.55276381909547,-15.437484201547598
0.9829145728643216,161.00502512562815,-15.437671181100047
0.9829145728643216,161.4572864321608,-15.437854158392119
0.9829145728643216,161.90954773869348,-15.438033131715606
0.9829145728643216,162.36180904522615,-15.43820809881935
0.9829145728643216,162.8140703517588,-15.438379056909257
0.9829145728643216,163.26633165829145,-15.438546002648282
0.9829145728643216,163.71859296482413,-15.438708932156457
0.9829145728643216,164.1708542713568,-15.438867841010858
0.9829145728643216,164.62311557788945,-15.43902272424562
0.9829145728643216,165.0753768844221,-15.439173576351948
0.9829145728643216,165.52763819095478,-15.439320391278102
0.9829145728643216,165.97989949748745,-15.439463162429396
0.9829145728643216,166.4321608040201,-15.439601882668208
0.9829145728643216,166.88442211055275,-15.439736544313966
0.9829145728643216,167.33668341708542,-15.439867139143177
0.9829145728643216,167.7889447236181,-15.439993658389383
0.9829145728643216,168.24120603015075,-15.44011609274321
0.9829145728643216,168.69346733668343,-15.440234432352314
0.9829145728643216,169.1457286432161,-15.440348666821437
0.9829145728643216,169.59798994974875,-15.440458785212368
0.9829145728643216,170.0502512562814,-15.440564776043956
0.9829145728643216,170.50251256281408,-15.44066662729211
0.9829145728643216,170.95477386934675,-15.440764326389795
0.9829145728643216,171.4070351758794,-15.44085786022704
0.9829145728643216,171.85929648241205,-15.440947215150926
0.9829145728643216,172.31155778894473,-15.441032376965603
0.9829145728643216,172.7638190954774,-15.441113330932277
0.9829145728643216,173.21608040201005,-15.441190061769204
0.9829145728643216,173.6683417085427,-15.441262553651711
0.9829145728643216,174.12060301507537,-15.441330790212179
0.9829145728643216,174.57286432160805,-15.441394754540053
0.9829145728643216,175.0251256281407,-15.441454429181823
0.9829145728643216,175.47738693467338,-15.441509796141055
0.9829145728643216,175.92964824120605,-15.441560836878361
0.9829145728643216,176.3819095477387,-15.441607532311425
0.9829145728643216,176.83417085427135,-15.441649862814975
0.9829145728643216,177.28643216080403,-15.441687808220815
0.9829145728643216,177.7386934673367,-15.441721347817795
0.9829145728643216,178.19095477386935,-15.441750460351827
0.9829145728643216,178.643216080402,-15.441775124025888
0.9829145728643216,179.09547738693468,-15.441795316500004
0.9829145728643216,179.54773869346735,-15.441811014891272
0.9829145728643216,180.0,-15.441822195773835
0.9904522613065327,90.0,-15.353381276178277
0.9904522613065327,90.45226130653266,-15.354522150636681
0.9904522613065327,90.90452261306532,-15.355652641733556
0.9904522613065327,91.35678391959799,-15.356772832356627
0.9904522613065327,91.80904522613065,-15.357882804850691
0.9904522613065327,92.26130653266331,-15.358982641017594
0.9904522613065327,92.71356783919597,-15.360072422116252
0.9904522613065327,93.16582914572864,-15.361152228862633
0.9904522613065327,93.61809045226131,-15.362222141429767
0.9904522613065327,94.07035175879398,-15.363282239447742
0.9904522613065327,94.52261306532664,-15.364332602003703
0.9904522613065327,94.9748743718593,-15.365373307641864
0.9904522613065327,95.42713567839196,-15.366404434363485
0.9904522613065327,95.87939698492463,-15.367426059626883
0.9904522613065327,96.33165829145729,-15.368438260347457
0.9904522613065327,96.78391959798995,-15.369441112897642
0.9904522613065327,97.23618090452261,-15.370434693106938
0.9904522613065327,97.68844221105527,-15.371419076261912
0.9904522613065327,98.14070351758794,-15.37239433710618
0.9904522613065327,98.5929648241206,-15.373360549840424
0.9904522613065327,99.04522613065326,-15.37431778812238
0.9904522613065327,99.49748743718592,-15.37526612506685
0.9904522613065327,99.9497487437186,-15.376205633245686
0.9904522613065327,100.40201005025125,-15.377136384687802
0.9904522613065327,100.85427135678393,-15.378058450879184
0.9904522613065327,101.30653266331659,-15.378971902762855
0.9904522613065327,101.75879396984925,-15.379876810738914
0.9904522613065327,102.21105527638191,-15.380773244664509
0.9904522613065327,102.66331658291458,-15.381661273853856
0.9904522613065327,103.11557788944724,-15.382540967078222
0.9904522613065327,103.5678391959799,-15.383412392565944
0.9904522613065327,104.02010050251256,-15.3842756180024
0.9904522613065327,104.47236180904522,-15.385130710530044
0.9904522613065327,104.92462311557789,-15.385977736748382
0.9904522613065327,105.37688442211055,-15.386816762713982
0.9904522613065327,105.82914572864321,-15.387647853940468
0.9904522613065327,106.28140703517587,-15.388471075398522
0.9904522613065327,106.73366834170855,-15.389286491515895
0.9904522613065327,107.1859296482412,-15.390094166177379
0.9904522613065327,107.63819095477388,-15.390894162724845
0.9904522613065327,108.09045226130654,-15.391686543957208
0.9904522613065327,108.5427135678392,-15.392471372130451
0.9904522613065327,108.99497487437186,-15.393248708957616
0.9904522613065327,109.44723618090453,-15.394018615608795
0.9904522613065327,109.89949748743719,-15.394781152711147
0.9904522613065327,110.35175879396985,-15.395536380348892
0.9904522613065327,110.80402010050251,-15.3962843580633
0.9904522613065327,111.25628140703517,-15.397025144852709
0.9904522613065327,111.70854271356784,-15.397758799172513
0.9904522613065327,112.1608040201005,-15.398485378935163
0.9904522613065327,112.61306532663316,-15.399204941510181
0.9904522613065327,113.06532663316582,-15.399917543724124
0.9904522613065327,113.5175879396985,-15.40062324186063
0.9904522613065327,113.96984924623115,-15.401322091660381
0.9904522613065327,114.42211055276383,-15.402014148321141
0.9904522613065327,114.87437185929649,-15.402699466497705
0.9904522613065327,115.32663316582915,-15.403378100301941
0.9904522613065327,115.77889447236181,-15.404050103302776
0.9904522613065327,116.23115577889448,-15.404715528526197
0.9904522613065327,116.68341708542714,-15.405374428455245
0.9904522613065327,117.1356783919598,-15.406026855030028
0.9904522613065327,117.58793969849246,-15.406672859647701
0.9904522613065327,118.04020100502512,-15.407312493162495
0.9904522613065327,118.49246231155779,-15.407945805885682
0.9904522613065327,118.94472361809045,-15.408572847585608
0.9904522613065327,119.39698492462311,-15.409193667487669
0.9904522613065327,119.84924623115577,-15.409808314274322
0.9904522613065327,120.30150753768845,-15.410416836085087
0.9904522613065327,120.7537688442211,-15.411019280516536
0.9904522613065327,121.20603015075378,-15.411615694622308
0.9904522613065327,121.65829145728644,-15.4122061249131
0.9904522613065327,122.1105527638191,-15.41279061735666
0.9904522613065327,122.56281407035176,-15.413369217377797
0.9904522613065327,123.01507537688443,-15.413941969858396
0.9904522613065327,123.46733668341709,-15.414508919137372
0.9904522613065327,123.91959798994975,-15.415070109010728
0.9904522613065327,124.37185929648241,-15.415625582731508
0.9904522613065327,124.82412060301507,-15.41617538300982
0.9904522613065327,125.27638190954774,-15.416719552012834
0.9904522613065327,125.7286432160804,-15.417258131364772
0.9904522613065327,126.18090452261308,-15.417791162146923
0.9904522613065327,126.63316582914572,-15.41831868489763
0.9904522613065327,127.0854271356784,-15.4188407396123
0.9904522613065327,127.53768844221105,-15.41935736574339
0.9904522613065327,127.98994974874373,-15.41986860220043
0.9904522613065327,128.44221105527637,-15.420374487349996
0.9904522613065327,128.89447236180905,-15.42087505901573
0.9904522613065327,129.3467336683417,-15.421370354478327
0.9904522613065327,129.79899497487438,-15.421860410475553
0.9904522613065327,130.25125628140705,-15.42234526320222
0.9904522613065327,130.7035175879397,-15.422824948310208
0.9904522613065327,131.15577889447235,-15.42329950090845
0.9904522613065327,131.60804020100502,-15.423768955562943
0.9904522613065327,132.0603015075377,-15.424233346296742
0.9904522613065327,132.51256281407035,-15.424692706589957
0.9904522613065327,132.96482412060303,-15.425147069379763
0.9904522613065327,133.41708542713567,-15.425596467060394
0.9904522613065327,133.86934673366835,-15.426040931483135
0.9904522613065327,134.321608040201,-15.426480493956339
0.9904522613065327,134.77386934673368,-15.426915185245411
0.9904522613065327,135.22613065326632,-15.427345035572829
0.9904522613065327,135.678391959799,-15.427770074618108
0.9904522613065327,136.13065326633165,-15.428190331517841
0.9904522613065327,136.58291457286433,-15.428605834865674
0.9904522613065327,137.035175879397,-15.429016612712305
0.9904522613065327,137.48743718592965,-15.429422692565504
0.9904522613065327,137.9396984924623,-15.42982410139009
0.9904522613065327,138.39195979899498,-15.430220865607948
0.9904522613065327,138.84422110552765,-15.430613011098016
0.9904522613065327,139.2964824120603,-15.431000563196296
0.9904522613065327,139.74874371859298,-15.431383546695848
0.9904522613065327,140.20100502512562,-15.431761985846784
0.9904522613065327,140.6532663316583,-15.43213590435629
0.9904522613065327,141.10552763819095,-15.432505325388595
0.9904522613065327,141.55778894472363,-15.432870271565001
0.9904522613065327,142.01005025125627,-15.433230764963865
0.9904522613065327,142.46231155778895,-15.433586827120589
0.9904522613065327,142.9145728643216,-15.433938479027653
0.9904522613065327,143.36683417085428,-15.43428574113459
0.9904522613065327,143.81909547738695,-15.434628633347987
0.9904522613065327,144.2713567839196,-15.434967175031499
0.9904522613065327,144.72361809045225,-15.435301385005834
0.9904522613065327,145.17587939698493,-15.435631281548764
0.9904522613065327,145.6281407035176,-15.435956882395107
0.9904522613065327,146.08040201005025,-15.436278204736759
0.9904522613065327,146.53266331658293,-15.436595265222664
0.9904522613065327,146.98492462311557,-15.436908079958823
0.9904522613065327,147.43718592964825,-15.4372166645083
0.9904522613065327,147.8894472361809,-15.437521033891226
0.9904522613065327,148.34170854271358,-15.43782120258478
0.9904522613065327,148.79396984924622,-15.438117184523199
0.9904522613065327,149.2462311557789,-15.438408993097786
0.9904522613065327,149.69849246231155,-15.438696641156902
0.9904522613065327,150.15075376884423,-15.438980141005967
0.9904522613065327,150.6030150753769,-15.439259504407454
0.9904522613065327,151.05527638190955,-15.439534742580905
0.9904522613065327,151.5075376884422,-15.439805866202917
0.9904522613065327,151.95979899497488,-15.440072885407139
0.9904522613065327,152.41206030150755,-15.440335809784289
0.9904522613065327,152.8643216080402,-15.440594648382142
0.9904522613065327,153.31658291457288,-15.44084940970553
0.9904522613065327,153.76884422110552,-15.441100101716344
0.9904522613065327,154.2211055276382,-15.441346731833534
0.9904522613065327,154.67336683417085,-15.441589306933112
0.9904522613065327,155.12562814070353,-15.441827833348151
0.9904522613065327,155.5778894472362,-15.44206231686877
0.9904522613065327,156.03015075376885,-15.442292762742161
0.9904522613065327,156.4824120603015,-15.442519175672574
0.9904522613065327,156.93467336683418,-15.44274155982131
0.9904522613065327,157.38693467336685,-15.442959918806729
0.9904522613065327,157.8391959798995,-15.443174255704264
0.9904522613065327,158.29145728643215,-15.443384573046396
0.9904522613065327,158.74371859296483,-15.443590872822664
0.9904522613065327,159.1959798994975,-15.443793156479677
0.9904522613065327,159.64824120603015,-15.443991424921082
0.9904522613065327,160.1005025125628,-15.444185678507608
0.9904522613065327,160.55276381909547,-15.444375917057029
0.9904522613065327,161.00502512562815,-15.444562139844193
0.9904522613065327,161.4572864321608,-15.44474434560098
0.9904522613065327,161.90954773869348,-15.444922532516363
0.9904522613065327,162.36180904522615,-15.445096698236341
0.9904522613065327,162.8140703517588,-15.445266839864003
0.9904522613065327,163.26633165829145,-15.44543295395947
0.9904522613065327,163.71859296482413,-15.44559503653994
0.9904522613065327,164.1708542713568,-15.445753083079666
0.9904522613065327,164.62311557788945,-15.445907088509957
0.9904522613065327,165.0753768844221,-15.44605704721918
0.9904522613065327,165.52763819095478,-15.446202953052767
0.9904522613065327,165.97989949748745,-15.446344799313207
0.9904522613065327,166.4321608040201,-15.446482578760044
0.9904522613065327,166.88442211055275,-15.446616283609886
0.9904522613065327,167.33668341708542,-15.446745905536394
0.9904522613065327,167.7889447236181,-15.446871435670301
0.9904522613065327,168.24120603015075,-15.446992864599387
0.9904522613065327,168.69346733668343,-15.447110182368494
0.9904522613065327,169.1457286432161,-15.44722337847952
0.9904522613065327,169.59798994974875,-15.44733244189143
0.9904522613065327,170.0502512562814,-15.447437361020242
0.9904522613065327,170.50251256281408,-15.447538123739038
0.9904522613065327,170.95477386934675,-15.447634717377955
0.9904522613065327,171.4070351758794,-15.447727128724193
0.9904522613065327,171.85929648241205,-15.447815344022
0.9904522613065327,172.31155778894473,-15.447899348972697
0.9904522613065327,172.7638190954774,-15.447979128734664
0.9904522613065327,173.21608040201005,-15.448054667923328
0.9904522613065327,173.6683417085427,-15.448125950611182
0.9904522613065327,174.12060301507537,-15.44819296032778
0.9904522613065327,174.57286432160805,-15.448255680059738
0.9904522613065327,175.0251256281407,-15.448314092250719
0.9904522613065327,175.47738693467338,-15.448368178801456
0.9904522613065327,175.92964824120605,-15.448417921069733
0.9904522613065327,176.3819095477387,-15.448463299870403
0.9904522613065327,176.83417085427135,-15.44850429547537
0.9904522613065327,177.28643216080403,-15.448540887613602
0.9904522613065327,177.7386934673367,-15.448573055471122
0.9904522613065327,178.19095477386935,-15.448600777691015
0.9904522613065327,178.643216080402,-15.448624032373425
0.9904522613065327,179.09547738693468,-15.448642797075554
0.9904522613065327,179.54773869346735,-15.448657048811663
0.9904522613065327,180.0,-15.44866676405307
0.9979899497487438,90.0,-15.3600511002222
0.9979899497487438,90.45226130653266,-15.36119220458012
0.9979899497487438,90.90452261306532,-15.362322927202571
0.9979899497487438,91.35678391959799,-15.363443350874457
0.9979899497487438,91.80904522613065,-15.364553557837741
0.9979899497487438,92.26130653266331,-15.365653629791447
0.9979899497487438,92.71356783919597,-15.366743647891653
0.9979899497487438,93.16582914572864,-15.367823692751502
0.9979899497487438,93.61809045226131,-15.368893844441196
0.9979899497487438,94.07035175879398,-15.369954182487989
0.9979899497487438,94.52261306532664,-15.371004785876204
0.9979899497487438,94.9748743718593,-15.372045733047216
0.9979899497487438,95.42713567839196,-15.373077101899456
0.9979899497487438,95.87939698492463,-15.374098969788427
0.9979899497487438,96.33165829145729,-15.375111413526682
0.9979899497487438,96.78391959798995,-15.376114509383834
0.9979899497487438,97.23618090452261,-15.377108333086554
0.9979899497487438,97.68844221105527,-15.378092959818577
0.9979899497487438,98.14070351758794,-15.37906846422069
0.9979899497487438,98.5929648241206,-15.380034920390749
0.9979899497487438,99.04522613065326,-15.380992401883656
0.9979899497487438,99.49748743718592,-15.381940981711388
0.9979899497487438,99.9497487437186,-15.382880732342965
0.9979899497487438,100.40201005025125,-15.383811725704476
0.9979899497487438,100.85427135678393,-15.384734033179068
0.9979899497487438,101.30653266331659,-15.385647725606939
0.9979899497487438,101.75879396984925,-15.386552873285362
0.9979899497487438,102.21105527638191,-15.387449545968655
0.9979899497487438,102.66331658291458,-15.388337812868206
0.9979899497487438,103.11557788944724,-15.38921774265245
0.9979899497487438,103.5678391959799,-15.39008940344689
0.9979899497487438,104.02010050251256,-15.390952862834084
0.9979899497487438,104.47236180904522,-15.391808187853654
0.9979899497487438,104.92462311557789,-15.392655445002273
0.9979899497487438,105.37688442211055,-15.393494700233681
0.9979899497487438,105.82914572864321,-15.394326018958674
0.9979899497487438,106.28140703517587,-15.395149466045103
0.9979899497487438,106.73366834170855,-15.39596510581789
0.9979899497487438,107.1859296482412,-15.396773002059
0.9979899497487438,107.63819095477388,-15.397573218007473
0.9979899497487438,108.09045226130654,-15.398365816359396
0.9979899497487438,108.5427135678392,-15.399150859267921
0.9979899497487438,108.99497487437186,-15.399928408343259
0.9979899497487438,109.44723618090453,-15.400698524652675
0.9979899497487438,109.89949748743719,-15.401461268720503
0.9979899497487438,110.35175879396985,-15.402216700528124
0.9979899497487438,110.80402010050251,-15.40296487951399
0.9979899497487438,111.25628140703517,-15.4037058645736
0.9979899497487438,111.70854271356784,-15.40443971405952
0.9979899497487438,112.1608040201005,-15.405166485781379
0.9979899497487438,112.61306532663316,-15.405886237005857
0.9979899497487438,113.06532663316582,-15.406599024456696
0.9979899497487438,113.5175879396985,-15.407304904314696
0.9979899497487438,113.96984924623115,-15.408003932217715
0.9979899497487438,114.42211055276383,-15.408696163260679
0.9979899497487438,114.87437185929649,-15.40938165199556
0.9979899497487438,115.32663316582915,-15.410060452431393
0.9979899497487438,115.77889447236181,-15.410732618034283
0.9979899497487438,116.23115577889448,-15.41139820172738
0.9979899497487438,116.68341708542714,-15.412057255890902
0.9979899497487438,117.1356783919598,-15.41270983236212
0.9979899497487438,117.58793969849246,-15.413355982435373
0.9979899497487438,118.04020100502512,-15.413995756862043
0.9979899497487438,118.49246231155779,-15.41462920585059
0.9979899497487438,118.94472361809045,-15.415256379066522
0.9979899497487438,119.39698492462311,-15.415877325632406
0.9979899497487438,119.84924623115577,-15.416492094127877
0.9979899497487438,120.30150753768845,-15.417100732589617
0.9979899497487438,120.7537688442211,-15.417703288511369
0.9979899497487438,121.20603015075378,-15.418299808843951
0.9979899497487438,121.65829145728644,-15.41889033999522
0.9979899497487438,122.1105527638191,-15.419474927830098
0.9979899497487438,122.56281407035176,-15.420053617670575
0.9979899497487438,123.01507537688443,-15.420626454295691
0.9979899497487438,123.46733668341709,-15.421193481941545
0.9979899497487438,123.91959798994975,-15.4217547443013
0.9979899497487438,124.37185929648241,-15.422310284525178
0.9979899497487438,124.82412060301507,-15.42286014522045
0.9979899497487438,125.27638190954774,-15.423404368451466
0.9979899497487438,125.7286432160804,-15.423942995739614
0.9979899497487438,126.18090452261308,-15.424476068063353
0.9979899497487438,126.63316582914572,-15.425003625858198
0.9979899497487438,127.0854271356784,-15.42552570901673
0.9979899497487438,127.53768844221105,-15.426042356888571
0.9979899497487438,127.98994974874373,-15.42655360828042
0.9979899497487438,128.44221105527637,-15.427059501456027
0.9979899497487438,128.89447236180905,-15.427560074136206
0.9979899497487438,129.3467336683417,-15.428055363498824
0.9979899497487438,129.79899497487438,-15.428545406178813
0.9979899497487438,130.25125628140705,-15.429030238268162
0.9979899497487438,130.7035175879397,-15.429509895315915
0.9979899497487438,131.15577889447235,-15.42998441232818
0.9979899497487438,131.60804020100502,-15.430453823768126
0.9979899497487438,132.0603015075377,-15.430918163555969
0.9979899497487438,132.51256281407035,-15.431377465068998
0.9979899497487438,132.96482412060303,-15.431831761141561
0.9979899497487438,133.41708542713567,-15.432281084065057
0.9979899497487438,133.86934673366835,-15.432725465587941
0.9979899497487438,134.321608040201,-15.433164936915743
0.9979899497487438,134.77386934673368,-15.433599528711035
0.9979899497487438,135.22613065326632,-15.434029271093458
0.9979899497487438,135.678391959799,-15.434454193639707
0.9979899497487438,136.13065326633165,-15.434874325383548
0.9979899497487438,136.58291457286433,-15.435289694815793
0.9979899497487438,137.035175879397,-15.435700329884314
0.9979899497487438,137.48743718592965,-15.436106257994048
0.9979899497487438,137.9396984924623,-15.436507506006986
0.9979899497487438,138.39195979899498,-15.436904100242181
0.9979899497487438,138.84422110552765,-15.437296066475744
0.9979899497487438,139.2964824120603,-15.437683429940849
0.9979899497487438,139.74874371859298,-15.438066215327723
0.9979899497487438,140.20100502512562,-15.438444446783656
0.9979899497487438,140.6532663316583,-15.438818147912997
0.9979899497487438,141.10552763819095,-15.439187341777146
0.9979899497487438,141.55778894472363,-15.439552050894578
0.9979899497487438,142.01005025125627,-15.439912297240822
0.9979899497487438,142.46231155778895,-15.440268102248448
0.9979899497487438,142.9145728643216,-15.440619486807114
0.9979899497487438,143.36683417085428,-15.440966471263513
0.9979899497487438,143.81909547738695,-15.441309075421412
0.9979899497487438,144.2713567839196,-15.441647318541628
0.9979899497487438,144.72361809045225,-15.441981219342045
0.9979899497487438,145.17587939698493,-15.4423107959976
0.9979899497487438,145.6281407035176,-15.442636066140292
0.9979899497487438,146.08040201005025,-15.442957046859181
0.9979899497487438,146.53266331658293,-15.443273754700376
0.9979899497487438,146.98492462311557,-15.443586205667062
0.9979899497487438,147.43718592964825,-15.443894415219468
0.9979899497487438,147.8894472361809,-15.444198398274892
0.9979899497487438,148.34170854271358,-15.444498169207685
0.9979899497487438,148.79396984924622,-15.444793741849256
0.9979899497487438,149.2462311557789,-15.445085129488081
0.9979899497487438,149.69849246231155,-15.44537234486969
0.9979899497487438,150.15075376884423,-15.445655400196669
0.9979899497487438,150.6030150753769,-15.445934307128672
0.9979899497487438,151.05527638190955,-15.4462090767824
0.9979899497487438,151.5075376884422,-15.446479719731625
0.9979899497487438,151.95979899497488,-15.446746246007173
0.9979899497487438,152.41206030150755,-15.447008665096924
0.9979899497487438,152.8643216080402,-15.447266985945825
0.9979899497487438,153.31658291457288,-15.447521216955886
0.9979899497487438,153.76884422110552,-15.44777136598616
0.9979899497487438,154.2211055276382,-15.44801744035277
0.9979899497487438,154.67336683417085,-15.448259446828905
0.9979899497487438,155.12562814070353,-15.448497391644796
0.9979899497487438,155.5778894472362,-15.448731280487742
0.9979899497487438,156.03015075376885,-15.448961118502107
0.9979899497487438,156.4824120603015,-15.449186910289306
0.9979899497487438,156.93467336683418,-15.449408659907814
0.9979899497487438,157.38693467336685,-15.449626370873164
0.9979899497487438,157.8391959798995,-15.449840046157952
0.9979899497487438,158.29145728643215,-15.450049688191836
0.9979899497487438,158.74371859296483,-15.450255298861526
0.9979899497487438,159.1959798994975,-15.450456879510794
0.9979899497487438,159.64824120603015,-15.450654430940473
0.9979899497487438,160.1005025125628,-15.450847953408445
0.9979899497487438,160.55276381909547,-15.451037446629666
0.9979899497487438,161.00502512562815,-15.451222909776147
0.9979899497487438,161.4572864321608,-15.451404341476946
0.9979899497487438,161.90954773869348,-15.4515817398182
0.9979899497487438,162.36180904522615,-15.451755102343089
0.9979899497487438,162.8140703517588,-15.45192442605186
0.9979899497487438,163.26633165829145,-15.452089707401814
0.9979899497487438,163.71859296482413,-15.452250942307314
0.9979899497487438,164.1708542713568,-15.452408126139789
0.9979899497487438,164.62311557788945,-15.452561253727712
0.9979899497487438,165.0753768844221,-15.452710319356626
0.9979899497487438,165.52763819095478,-15.452855316769137
0.9979899497487438,165.97989949748745,-15.452996239164893
0.9979899497487438,166.4321608040201,-15.453133079200619
0.9979899497487438,166.88442211055275,-15.453265828990089
0.9979899497487438,167.33668341708542,-15.453394480104139
0.9979899497487438,167.7889447236181,-15.453519023570665
0.9979899497487438,168.24120603015075,-15.453639449874624
0.9979899497487438,168.69346733668343,-15.45375574895802
0.9979899497487438,169.1457286432161,-15.453867910219937
0.9979899497487438,169.59798994974875,-15.453975922516499
0.9979899497487438,170.0502512562814,-15.454079774160899
0.9979899497487438,170.50251256281408,-15.454179452923388
0.9979899497487438,170.95477386934675,-15.454274946031276
0.9979899497487438,171.4070351758794,-15.45436624016893
0.9979899497487438,171.85929648241205,-15.454453321477772
0.9979899497487438,172.31155778894473,-15.454536175556292
0.9979899497487438,172.7638190954774,-15.454614787460041
0.9979899497487438,173.21608040201005,-15.454689141701612
0.9979899497487438,173.6683417085427,-15.45475922225068
