r_nn,r_no,polynomial
1.2256281407035177,1.6547738693467333,-181.1691653519499
1.2256281407035177,1.6585427135678388,-181.16852222133048
1.2256281407035177,1.6623115577889442,-181.16789264957546
1.2256281407035177,1.6660804020100497,-181.1672762392958
1.2256281407035177,1.6698492462311552,-181.1666725754869
1.2256281407035177,1.6736180904522608,-181.16608122552853
1.2256281407035177,1.6773869346733663,-181.16550173918478
1.2256281407035177,1.681155778894472,-181.16493364860418
1.2256281407035177,1.6849246231155774,-181.16437646831966
1.2256281407035177,1.688693467336683,-181.1638296952482
1.2256281407035177,1.6924623115577884,-181.16329280869164
1.2256281407035177,1.6962311557788938,-181.1627652703359
1.2256281407035177,1.6999999999999995,-181.16224652425123
1.2324120603015076,0.95,-181.04112155417576
1.2324120603015076,0.9537688442211055,-181.0504715095867
1.2324120603015076,0.957537688442211,-181.05959951046995
1.2324120603015076,0.9613065326633166,-181.0685084539975
1.2324120603015076,0.965075376884422,-181.07720121972568
1.2324120603015076,0.9688442211055276,-181.08568066959506
1.2324120603015076,0.9726130653266332,-181.09394964793077
1.2324120603015076,0.9763819095477386,-181.10201098144225
1.2324120603015076,0.9801507537688442,-181.10986747922308
1.2324120603015076,0.9839195979899497,-181.1175219327517
1.2324120603015076,0.9876884422110552,-181.12497711589054
1.2324120603015076,0.9914572864321607,-181.13223578488643
1.2324120603015076,0.9952261306532663,-181.13930067837066
1.2324120603015076,0.9989949748743718,-181.146174517359
1.2324120603015076,1.0027638190954773,-181.15286000525134
1.2324120603015076,1.0065326633165828,-181.15935982783213
1.2324120603015076,1.0103015075376884,-181.1656766532701
1.2324120603015076,1.014070351758794,-181.1718131321184
1.2324120603015076,1.0178391959798994,-181.1777718973145
1.2324120603015076,1.0216080402010048,-181.1835555641803
1.2324120603015076,1.0253768844221105,-181.18916673042204
1.2324120603015076,1.029145728643216,-181.19460797613033
1.2324120603015076,1.0329145728643214,-181.1998818637801
1.2324120603015076,1.036683417085427,-181.20499093823082
1.2324120603015076,1.0404522613065326,-181.20993772672622
1.2324120603015076,1.044221105527638,-181.21472473889426
1.2324120603015076,1.0479899497487437,-181.21935446674752
1.2324120603015076,1.0517587939698492,-181.22382938468286
1.2324120603015076,1.0555276381909546,-181.22815194948137
1.2324120603015076,1.05929648241206,-181.2323246003088
1.2324120603015076,1.0630653266331658,-181.23634975871502
1.2324120603015076,1.0668341708542712,-181.24022982863428
1.2324120603015076,1.0706030150753767,-181.24396719638543
1.2324120603015076,1.0743718592964824,-181.24756423067143
1.2324120603015076,1.0781407035175878,-181.2510232825798
1.2324120603015076,1.0819095477386933,-181.25434668558233
1.2324120603015076,1.085678391959799,-181.25753675553514
1.2324120603015076,1.0894472361809044,-181.26059579067882
1.2324120603015076,1.09321608040201,-181.26352607163835
1.2324120603015076,1.0969849246231154,-181.26632986142297
1.2324120603015076,1.100753768844221,-181.26900940542637
1.2324120603015076,1.1045226130653265,-181.27156693142658
1.2324120603015076,1.108291457286432,-181.274004649586
1.2324120603015076,1.1120603015075377,-181.27632475245144
1.2324120603015076,1.1158291457286431,-181.27852941495402
1.2324120603015076,1.1195979899497486,-181.28062079440932
1.2324120603015076,1.123366834170854,-181.28260103051716
1.2324120603015076,1.1271356783919597,-181.2844722453619
1.2324120603015076,1.1309045226130652,-181.28623654341206
1.2324120603015076,1.1346733668341706,-181.28789601152076
1.2324120603015076,1.1384422110552763,-181.28945271892533
1.2324120603015076,1.1422110552763818,-181.29090871724756
1.2324120603015076,1.1459798994974872,-181.29226604049347
1.2324120603015076,1.1497487437185927,-181.29352670505364
1.2324120603015076,1.1535175879396984,-181.29469270970293
1.2324120603015076,1.1572864321608038,-181.2957660356006
1.2324120603015076,1.1610552763819093,-181.29674864629015
1.2324120603015076,1.164824120603015,-181.29764248769965
1.2324120603015076,1.1685929648241205,-181.29844948814144
1.2324120603015076,1.172361809045226,-181.29917155831228
1.2324120603015076,1.1761306532663314,-181.29981059129324
1.2324120603015076,1.179899497487437,-181.30036846254973
1.2324120603015076,1.1836683417085425,-181.30084702993156
1.2324120603015076,1.187437185929648,-181.30124813367306
1.2324120603015076,1.1912060301507537,-181.3015735963927
1.2324120603015076,1.1949748743718591,-181.30182522309346
1.2324120603015076,1.1987437185929646,-181.3020048011627
1.2324120603015076,1.20251256281407,-181.3021141003721
1.2324120603015076,1.2062814070351757,-181.30215487287768
1.2324120603015076,1.2100502512562812,-181.30212885321993
1.2324120603015076,1.2138190954773866,-181.30203775832362
1.2324120603015076,1.2175879396984923,-181.30188328749784
1.2324120603015076,1.2213567839195978,-181.30166712243636
1.2324120603015076,1.2251256281407032,-181.3013909272169
1.2324120603015076,1.2288944723618087,-181.30105634830178
1.2324120603015076,1.2326633165829144,-181.30066501453774
1.2324120603015076,1.2364321608040199,-181.3002185371558
1.2324120603015076,1.2402010050251255,-181.29971850977125
1.2324120603015076,1.243969849246231,-181.29916650838405
1.2324120603015076,1.2477386934673365,-181.29856409137818
1.2324120603015076,1.251507537688442,-181.29791279952224
1.2324120603015076,1.2552763819095474,-181.2972141559691
1.2324120603015076,1.259045226130653,-181.29646966625597
1.2324120603015076,1.2628140703517585,-181.29568081830462
1.2324120603015076,1.2665829145728642,-181.29484908242088
1.2324120603015076,1.2703517587939697,-181.29397591129523
1.2324120603015076,1.2741206030150751,-181.2930627400024
1.2324120603015076,1.2778894472361806,-181.2921109860015
1.2324120603015076,1.281658291457286,-181.291122049136
1.2324120603015076,1.2854271356783917,-181.29009731163382
1.2324120603015076,1.2891959798994972,-181.28903813810703
1.2324120603015076,1.2929648241206029,-181.28794587555245
1.2324120603015076,1.2967336683417083,-181.28682185335083
1.2324120603015076,1.3005025125628138,-181.28566738326776
1.2324120603015076,1.3042713567839193,-181.28448375945274
1.2324120603015076,1.308040201005025,-181.28327225843998
1.2324120603015076,1.3118090452261304,-181.2820341391478
1.2324120603015076,1.3155778894472359,-181.28077064287925
1.2324120603015076,1.3193467336683415,-181.27948299332132
1.2324120603015076,1.323115577889447,-181.27817239654567
1.2324120603015076,1.3268844221105525,-181.27684004100823
1.2324120603015076,1.330653266331658,-181.27548709754933
1.2324120603015076,1.3344221105527636,-181.2741147193936
1.2324120603015076,1.338190954773869,-181.27272404215017
1.2324120603015076,1.3419597989949745,-181.27131618381242
1.2324120603015076,1.3457286432160802,-181.2698922447582
1.2324120603015076,1.3494974874371857,-181.2684533077496
1.2324120603015076,1.3532663316582911,-181.26700043793323
1.2324120603015076,1.3570351758793966,-181.26553468283993
1.2324120603015076,1.3608040201005023,-181.264057072385
1.2324120603015076,1.3645728643216077,-181.26256861886822
1.2324120603015076,1.3683417085427132,-181.26107031697342
1.2324120603015076,1.3721105527638189,-181.25956314376907
1.2324120603015076,1.3758793969849243,-181.258048058708
1.2324120603015076,1.3796482412060298,-181.25652600362733
1.2324120603015076,1.3834170854271353,-181.25499790274844
1.2324120603015076,1.387185929648241,-181.2534646626774
1.2324120603015076,1.3909547738693464,-181.2519271724044
1.2324120603015076,1.3947236180904519,-181.250386303304
1.2324120603015076,1.3984924623115575,-181.2488429091352
1.2324120603015076,1.402261306532663,-181.24729782604146
1.2324120603015076,1.4060301507537685,-181.24575187255041
1.2324120603015076,1.409798994974874,-181.2442058495742
1.2324120603015076,1.4135678391959796,-181.24266054040945
1.2324120603015076,1.417336683417085,-181.24111671073672
1.2324120603015076,1.4211055276381908,-181.23957510862144
1.2324120603015076,1.4248743718592962,-181.23803646451316
1.2324120603015076,1.4286432160804017,-181.23650149124586
1.2324120603015076,1.4324120603015071,-181.2349708840378
1.2324120603015076,1.4361809045226126,-181.23344532049177
1.2324120603015076,1.4399497487437183,-181.23192546059482
1.2324120603015076,1.4437185929648237,-181.2304119467184
1.2324120603015076,1.4474874371859294,-181.2289054036183
1.2324120603015076,1.4512562814070349,-181.22740643843485
1.2324120603015076,1.4550251256281403,-181.22591564069236
1.2324120603015076,1.4587939698492458,-181.22443358229998
1.2324120603015076,1.4625628140703513,-181.2229608175509
1.2324120603015076,1.466331658291457,-181.22149788312294
1.2324120603015076,1.4701005025125624,-181.22004529807793
1.2324120603015076,1.473869346733668,-181.21860356386247
1.2324120603015076,1.4776381909547736,-181.2171731643073
1.2324120603015076,1.481407035175879,-181.21575456562755
1.2324120603015076,1.4851758793969845,-181.21434821642276
1.2324120603015076,1.48894472361809,-181.21295454767693
1.2324120603015076,1.4927135678391956,-181.21157397275812
1.2324120603015076,1.496482412060301,-181.21020688741913
1.2324120603015076,1.5002512562814068,-181.208853669797
1.2324120603015076,1.5040201005025122,-181.2075146804131
1.2324120603015076,1.5077889447236177,-181.20619026217312
1.2324120603015076,1.5115577889447231,-181.2048807403672
1.2324120603015076,1.5153266331658286,-181.20358642267004
1.2324120603015076,1.5190954773869343,-181.20230759914025
1.2324120603015076,1.5228643216080398,-181.20104454222113
1.2324120603015076,1.5266331658291454,-181.1997975067404
1.2324120603015076,1.530402010050251,-181.19856672990997
1.2324120603015076,1.5341708542713564,-181.1973524313262
1.2324120603015076,1.5379396984924618,-181.19615481296995
1.2324120603015076,1.5417085427135673,-181.19497405920612
1.2324120603015076,1.545477386934673,-181.1938103367843
1.2324120603015076,1.5492462311557786,-181.1926637948383
1.2324120603015076,1.553015075376884,-181.19153456488638
1.2324120603015076,1.5567839195979896,-181.19042276083104
1.2324120603015076,1.560552763819095,-181.1893284789593
1.2324120603015076,1.5643216080402005,-181.1882517979425
1.2324120603015076,1.568090452261306,-181.18719277883633
1.2324120603015076,1.5718592964824116,-181.18615146508074
1.2324120603015076,1.5756281407035173,-181.18512788250038
1.2324120603015076,1.5793969849246228,-181.18412203930393
1.2324120603015076,1.5831658291457282,-181.18313392608465
1.2324120603015076,1.5869346733668337,-181.18216351582
1.2324120603015076,1.5907035175879392,-181.181210763872
1.2324120603015076,1.5944723618090448,-181.18027560798683
1.2324120603015076,1.5982412060301503,-181.17935796829528
1.2324120603015076,1.602010050251256,-181.1784577473124
1.2324120603015076,1.6057788944723614,-181.17757482993747
1.2324120603015076,1.609547738693467,-181.17670908345437
1.2324120603015076,1.6133165829145724,-181.1758603575313
1.2324120603015076,1.6170854271356778,-181.17502848422066
1.2324120603015076,1.6208542713567835,-181.1742132779595
1.2324120603015076,1.624623115577889,-181.17341453556887
1.2324120603015076,1.6283919597989946,-181.1726320362546
1.2324120603015076,1.6321608040201,-181.17186554160665
1.2324120603015076,1.6359296482412056,-181.17111479559932
1.2324120603015076,1.639698492462311,-181.1703795245915
1.2324120603015076,1.6434673366834165,-181.16965943732623
1.2324120603015076,1.6472361809045222,-181.16895422493104
1.2324120603015076,1.6510050251256276,-181.1682635609178
1.2324120603015076,1.6547738693467333,-181.16758710118268
1.2324120603015076,1.6585427135678388,-181.16692448400633
1.2324120603015076,1.6623115577889442,-181.1662753300538
1.2324120603015076,1.6660804020100497,-181.16563924237428
1.2324120603015076,1.6698492462311552,-181.1650158064016
1.2324120603015076,1.6736180904522608,-181.16440458995393
1.2324120603015076,1.6773869346733663,-181.16380514323353
1.2324120603015076,1.681155778894472,-181.16321699882744
1.2324120603015076,1.6849246231155774,-181.1626396717068
1.2324120603015076,1.688693467336683,-181.16207265922716
1.2324120603015076,1.6924623115577884,-181.16151544112844
1.2324120603015076,1.6962311557788938,-181.16096747953503
1.2324120603015076,1.6999999999999995,-181.16042821895556
1.2391959798994976,0.95,-181.0408228124465
1.2391959798994976,0.9537688442211055,-181.05017880916836
1.2391959798994976,0.957537688442211,-181.05931267529917
1.2391959798994976,0.9613065326633166,-181.06822730844908
1.2391959798994976,0.965075376884422,-181.07692558861288
1.2391959798994976,0.9688442211055276,-181.08541037816948
1.2391959798994976,0.9726130653266332,-181.09368452188235
1.2391959798994976,0.9763819095477386,-181.1017508468993
1.2391959798994976,0.9801507537688442,-181.10961216275228
1.2391959798994976,0.9839195979899497,-181.11727126135793
1.2391959798994976,0.9876884422110552,-181.1247309170172
1.2391959798994976,0.9914572864321607,-181.13199388641513
1.2391959798994976,0.9952261306532663,-181.1390629086215
1.2391959798994976,0.9989949748743718,-181.14594070509037
1.2391959798994976,1.0027638190954773,-181.15262997965988
1.2391959798994976,1.0065326633165828,-181.1591334185529
1.2391959798994976,1.0103015075376884,-181.16545369037658
1.2391959798994976,1.014070351758794,-181.1715934461223
1.2391959798994976,1.0178391959798994,-181.17755531916592
1.2391959798994976,1.0216080402010048,-181.18334192526774
1.2391959798994976,1.0253768844221105,-181.18895586257224
1.2391959798994976,1.029145728643216,-181.19439971160853
1.2391959798994976,1.0329145728643214,-181.19967603528974
1.2391959798994976,1.036683417085427,-181.20478737891375
1.2391959798994976,1.0404522613065326,-181.20973627016255
1.2391959798994976,1.044221105527638,-181.21452521910268
1.2391959798994976,1.0479899497487437,-181.2191567181848
1.2391959798994976,1.0517587939698492,-181.22363324224426
1.2391959798994976,1.0555276381909546,-181.22795724850056
1.2391959798994976,1.05929648241206,-181.2321311765576
1.2391959798994976,1.0630653266331658,-181.23615744840373
1.2391959798994976,1.0668341708542712,-181.24003846841157
1.2391959798994976,1.0706030150753767,-181.2437766233382
1.2391959798994976,1.0743718592964824,-181.24737428232498
1.2391959798994976,1.0781407035175878,-181.25083379689787
1.2391959798994976,1.0819095477386933,-181.25415750096684
