angle,spline,linear
127.81954887218045,-148.71326014027264,-148.7129839224471
127.96992481203007,-148.71257660666086,-148.71229862252724
128.1203007518797,-148.71189065496978,-148.71161332260735
128.2706766917293,-148.71120212542064,-148.71092802268748
128.42105263157896,-148.7105108582347,-148.7102427227676
128.57142857142856,-148.70981669363312,-148.70955742284772
128.7218045112782,-148.70911947183714,-148.70887212292786
128.8721804511278,-148.708419033068,-148.70818682300796
129.02255639097746,-148.7077152175469,-148.7075015230881
129.17293233082705,-148.70700786549506,-148.7068162231682
129.3233082706767,-148.7062968171337,-148.70613092324834
129.4736842105263,-148.70558191268407,-148.70544562332844
129.62406015037595,-148.70486299236734,-148.70476032340858
129.77443609022555,-148.7041398964048,-148.70407502348868
129.9248120300752,-148.70341246501758,-148.70338972356882
130.0751879699248,-148.70268054421115,-148.70265394183485
130.22556390977445,-148.70194411302708,-148.70186767828682
130.37593984962405,-148.70120328354324,-148.70108141473878
130.5263157894737,-148.70045817362163,-148.70029515119074
130.6766917293233,-148.6997089011242,-148.6995088876427
130.82706766917292,-148.69895558391306,-148.69872262409467
130.97744360902254,-148.69819833985017,-148.69793636054663
131.12781954887217,-148.6974372867975,-148.6971500969986
131.2781954887218,-148.69667254261714,-148.69636383345056
131.42857142857142,-148.69590422517103,-148.69557756990253
131.57894736842104,-148.69513245232122,-148.6947913063545
131.72932330827066,-148.6943573419297,-148.69400504280648
131.8796992481203,-148.69357901185847,-148.69321877925844
132.0300751879699,-148.69279757996958,-148.6924325157104
132.18045112781954,-148.692013164125,-148.69164625216237
132.33082706766916,-148.69122588218676,-148.69085998861433
132.4812030075188,-148.6904358520169,-148.6900737250663
132.6315789473684,-148.68964319147733,-148.68928746151826
132.78195488721803,-148.68884801843018,-148.68850119797023
132.93233082706766,-148.6880504507374,-148.6877149344222
133.08270676691728,-148.68725060626096,-148.68692867087415
133.2330827067669,-148.68644860286295,-148.68614240732612
133.38345864661653,-148.68564455840533,-148.68535614377808
133.53383458646616,-148.68483859075013,-148.68456988023004
133.68421052631578,-148.68403081775938,-148.683783616682
133.8345864661654,-148.68322135729503,-148.68299735313397
133.98496240601503,-148.68241032721912,-148.68221108958593
134.13533834586465,-148.6815978453937,-148.6814248260379
134.28571428571428,-148.68078402968067,-148.68063856248986
134.4360902255639,-148.67996899794215,-148.67985229894182
134.58646616541353,-148.67915286804012,-148.6790660353938
134.73684210526315,-148.67833575783658,-148.67827977184575
134.88721804511277,-148.67751778519354,-148.67749350829772
135.0375939849624,-148.676699067973,-148.6767017902453
135.18796992481202,-148.675879724037,-148.67589370867958
135.33834586466165,-148.67505987124753,-148.67508562711387
135.48872180451127,-148.67423962746656,-148.67427754554816
135.6390977443609,-148.67341911055618,-148.67346946398246
135.78947368421052,-148.67259843837832,-148.67266138241675
135.93984962406014,-148.67177772879506,-148.67185330085104
136.09022556390977,-148.67095709966836,-148.67104521928533
136.2406015037594,-148.67013666886024,-148.67023713771962
136.39097744360902,-148.66931655423275,-148.66942905615392
136.54135338345864,-148.66849687364785,-148.6686209745882
136.69172932330827,-148.66767774496756,-148.6678128930225
136.8421052631579,-148.66685928605392,-148.6670048114568
136.99248120300751,-148.66604161476891,-148.66619672989108
137.14285714285714,-148.66522484897453,-148.66538864832538
137.29323308270676,-148.6644091065328,-148.66458056675967
137.4436090225564,-148.66359450530572,-148.66377248519396
137.593984962406,-148.66278116315536,-148.66296440362825
137.74436090225564,-148.66196919794365,-148.66215632206254
137.89473684210526,-148.66115872753264,-148.66134824049684
138.04511278195488,-148.66034986978434,-148.66054015893113
138.1954887218045,-148.65954274256077,-148.65973207736542
138.34586466165413,-148.65873746372392,-148.65892399579974
138.49624060150376,-148.65793415113578,-148.65811591423403
138.64661654135338,-148.6571329226584,-148.65730783266832
138.796992481203,-148.65633389615374,-148.65649975110261
138.94736842105263,-148.65553718948388,-148.6556916695369
139.09774436090225,-148.65474292051078,-148.6548835879712
139.24812030075188,-148.6539512070965,-148.6540755064055
139.3984962406015,-148.65316216710298,-148.65326742483978
139.54887218045113,-148.65237591839224,-148.65245934327407
139.69924812030075,-148.65159257882632,-148.65165126170837
139.84962406015038,-148.65081226626725,-148.65084318014266
140.0,-148.65003509857698,-148.65003509857695
